"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Parking Meter Issues","Traffic","3##","RIVERSIDE","WARD 3","Phone","AUG 23, 2024 11:12:11 AM"
"Parking Meter Issues","Traffic","4##","SUNSET","WARD 2","Phone","SEP 19, 2024 09:40:01 AM"
"Parking Meter Issues","Traffic","22##","WYANDOTTE","WARD 2","Phone","NOV 07, 2024 10:08:07 AM"
"Parking Meter Issues","Traffic","6##","RANKIN","WARD 2","Phone","AUG 12, 2024 01:30:51 PM"
"Parking Meter Issues","Traffic","3##","VICTORIA","WARD 3","E-Mail","AUG 21, 2024 08:37:06 AM"
"Parking Meter Issues","Traffic","4##","HURON CHURCH","WARD 2","Phone","NOV 04, 2024 03:12:16 PM"
"Parking Meter Issues","Traffic","14##","TECUMSEH","WARD 4","Phone","AUG 20, 2024 03:23:14 PM"
"Parking Meter Issues","Traffic","13##","PELISSIER","WARD 3","Citizen Mobile Apps","OCT 07, 2024 01:35:51 PM"
"Parking Meter Issues","Traffic","19##","WYANDOTTE","WARD 4","Phone","OCT 24, 2024 12:11:01 PM"
"Parking Meter Issues","Traffic"," ","OUELLETTE AVE & PITT ST E","WARD 3","Phone","OCT 24, 2024 04:00:32 PM"
"Parking Meter Issues","Traffic","3##","CHATHAM","WARD 3","Citizen Mobile Apps","JAN 18, 2024 01:06:08 PM"
"Parking Meter Issues","Traffic","1##","GOYEAU","WARD 3","Phone","FEB 13, 2024 01:42:21 PM"
"Parking Meter Issues","Traffic","4##","UNIVERSITY","WARD 3","Phone","FEB 14, 2024 12:51:09 PM"
"Parking Meter Issues","Traffic"," ","CALIFORNIA AVE & FANCHETTE ST","WARD 2","Phone","JUN 12, 2024 09:52:03 AM"
"Parking Meter Issues","Traffic"," ","WYANDOTTE ST E & HALL AVE","WARD 4","Phone","FEB 06, 2024 09:32:36 AM"
"Parking Meter Issues","Traffic"," ","ERIE ST E & OUELLETTE AVE","WARD 3","Phone","FEB 07, 2024 12:03:50 PM"
"Parking Meter Issues","Traffic"," ","ERIE ST E & OUELLETTE AVE","WARD 3","E-Mail","JAN 22, 2024 09:06:15 AM"
"Parking Meter Issues","Traffic"," ","PITT ST E & OUELLETTE AVE","WARD 3","Phone","JAN 29, 2024 10:48:52 AM"
"Parking Meter Issues","Traffic","4##","PELISSIER","WARD 3","Phone","JAN 18, 2024 11:19:22 AM"
"Parking Meter Issues","Traffic"," ","PITT ST W & FERRY ST","WARD 3","Phone","JAN 03, 2024 10:51:49 AM"
"Parking Meter Issues","Traffic"," ","SUNSET AVE & WYANDOTTE ST W","WARD 2","Phone","JAN 24, 2024 10:22:55 AM"
"Parking Meter Issues","Traffic","20##","WYANDOTTE","WARD 2","Citizen Mobile Apps","JAN 22, 2024 11:55:27 AM"
"Parking Meter Issues","Traffic","3##","UNIVERSITY","WARD 3","Phone","JUL 05, 2024 02:53:55 PM"
"Parking Meter Issues","Traffic","14##","OUELLETTE","WARD 3","Phone","FEB 23, 2024 10:13:44 AM"
"Parking Meter Issues","Traffic"," ","WYANDOTTE ST W & CAMPBELL AVE","WARD 2","Phone","JAN 12, 2024 12:38:09 PM"
"Parking Meter Issues","Traffic","16##","OTTAWA","WARD 4","Phone","MAY 10, 2024 12:38:17 PM"
"Parking Meter Issues","Traffic","2##","PARK","WARD 3","Phone","MAY 10, 2024 03:59:41 PM"
"Parking Meter Issues","Traffic"," ","UNIVERSITY AVE W & RANKIN AVE","WARD 2","Phone","APR 29, 2024 01:40:55 PM"
"Parking Meter Issues","Traffic","2##","PITT","WARD 3","Phone","FEB 12, 2024 08:37:04 AM"
"Parking Meter Issues","Traffic","2##","PITT","WARD 3","E-Mail","FEB 12, 2024 08:59:23 AM"
"Parking Meter Issues","Traffic"," ","UNIVERSITY AVE W & PATRICIA RD","WARD 2","Phone","MAR 21, 2024 01:11:53 PM"
"Parking Meter Issues","Traffic"," ","PARK ST W & PELISSIER ST","WARD 3","Phone","MAR 21, 2024 01:11:54 PM"
"Parking Meter Issues","Traffic","14##","OUELLETTE","WARD 3","Phone","MAR 21, 2024 01:29:59 PM"
"Parking Meter Issues","Traffic","14##","OUELLETTE","WARD 3","Phone","FEB 20, 2024 09:31:00 AM"
"Parking Meter Issues","Traffic","11##","OTTAWA","WARD 4","Phone","FEB 20, 2024 03:47:27 PM"
"Parking Meter Issues","Traffic","3##","DOUGALL","WARD 3","E-Mail","FEB 02, 2024 01:23:55 PM"
"Parking Meter Issues","Traffic","4##","CITY HALL","WARD 3","Phone","MAY 08, 2024 02:28:03 PM"
"Parking Meter Issues","Traffic"," ","CHATHAM ST E & OUELLETTE AVE","WARD 3","Phone","APR 02, 2024 03:44:47 PM"
"Parking Meter Issues","Traffic","20##","WYANDOTTE","WARD 2","Phone","APR 24, 2024 03:20:13 PM"
"Parking Meter Issues","Traffic","5##","VICTORIA","WARD 3","Phone","MAY 21, 2024 01:48:30 PM"
"Parking Meter Issues","Traffic","10##","MARENTETTE","WARD 4","Phone","APR 16, 2024 11:21:02 AM"
"Parking Meter Issues","Traffic"," ","PITT ST E & OUELLETTE AVE","WARD 3","Phone","JUL 17, 2024 09:27:37 AM"
"Parking Meter Issues","Traffic","0##","PITT","WARD 3","Phone","JAN 04, 2024 12:21:01 PM"
"Parking Meter Issues","Traffic","23##","WYANDOTTE","WARD 2","Phone","JAN 31, 2024 10:10:51 AM"
"Parking Meter Issues","Traffic","4##","UNIVERSITY","WARD 3","Phone","FEB 14, 2024 12:51:11 PM"
"Parking Meter Issues","Traffic"," ","FERRY ST & CHATHAM ST W","WARD 3","E-Mail","FEB 29, 2024 12:36:23 PM"
"Parking Meter Issues","Traffic","4##","CITY HALL","WARD 3","Phone","MAR 15, 2024 02:54:16 PM"
"Parking Meter Issues","Traffic","4##","CITY HALL","WARD 3","E-Mail","APR 08, 2024 09:23:47 AM"
"Parking Meter Issues","Traffic","4##","PELISSIER","WARD 3","E-Mail","APR 10, 2024 08:31:22 AM"
"Parking Meter Issues","Traffic","6##","RANKIN","WARD 2","Phone","APR 22, 2024 11:40:38 AM"
"Parking Meter Issues","Traffic","0##","TUSCARORA","WARD 3","Phone","APR 25, 2024 12:15:47 PM"
