"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Abandoned Vehicle","Parking Enforcement","35##","WOLFE","WARD 2","Citizen Mobile Apps","JAN 22, 2026 04:49:12 PM"
"Abandoned Vehicle","Parking Enforcement","19##","GLENBROOK","WARD 10","Phone","JAN 29, 2026 11:18:42 AM"
"Abandoned Vehicle","Parking Enforcement","6##","AYLMER","WARD 3","Phone","JAN 23, 2026 10:45:16 AM"
"Abandoned Vehicle","Parking Enforcement","13##","WESTCOTT","WARD 5","Citizen Web Intake App","MAR 19, 2026 11:16:54 AM"
"Abandoned Vehicle","Parking Enforcement","13##","PARENT","WARD 4","Phone","MAR 20, 2026 01:33:26 PM"
"Abandoned Vehicle","Parking Enforcement","9##","BRIDGE","WARD 2","Citizen Web Intake App","MAR 24, 2026 05:48:33 PM"
"Abandoned Vehicle","Parking Enforcement","11##","UNIVERSITY","WARD 4","Phone","FEB 13, 2026 10:44:15 AM"
"Abandoned Vehicle","Parking Enforcement","8##","THOMPSON","WARD 6","Phone","FEB 13, 2026 03:43:36 PM"
"Abandoned Vehicle","Parking Enforcement","3##","CHILVER","WARD 4","Citizen Mobile Apps","FEB 13, 2026 05:23:22 PM"
"Abandoned Vehicle","Parking Enforcement","15##","DUFFERIN","WARD 3","Citizen Mobile Apps","FEB 17, 2026 12:17:25 PM"
"Abandoned Vehicle","Parking Enforcement","14##","CHURCH","WARD 3","Citizen Mobile Apps","FEB 17, 2026 11:26:30 PM"
"Abandoned Vehicle","Parking Enforcement"," ","CARRINGTON ST & TIMBERCREST AVE","WARD 7","Phone","MAR 30, 2026 01:16:16 PM"
"Abandoned Vehicle","Parking Enforcement"," ","CARRINGTON ST & TIMBERCREST AVE","WARD 7","Phone","MAR 30, 2026 01:17:44 PM"
"Abandoned Vehicle","Parking Enforcement","27##","NORMAN","WARD 8","Phone","FEB 13, 2026 11:53:29 AM"
"Abandoned Vehicle","Parking Enforcement","12##","RANKIN","WARD 2","Citizen Mobile Apps","FEB 17, 2026 12:43:37 PM"
"Abandoned Vehicle","Parking Enforcement","15##","CALIFORNIA","WARD 10","Phone","FEB 18, 2026 08:23:28 AM"
"Abandoned Vehicle","Parking Enforcement","2##","BELLEVIEW","WARD 5","Phone","MAR 13, 2026 11:39:25 AM"
"Abandoned Vehicle","Parking Enforcement"," ","CATARAQUI ST & WINDERMERE RD","WARD 4","Phone","MAR 16, 2026 02:58:50 PM"
"Abandoned Vehicle","Parking Enforcement","3##","GENEVIEVE","WARD 6","Citizen Mobile Apps","MAR 06, 2026 07:05:23 PM"
"Abandoned Vehicle","Parking Enforcement","11##","LENA","WARD 2","Phone","FEB 18, 2026 01:45:37 PM"
"Abandoned Vehicle","Parking Enforcement","3##","GROVE","WARD 3","Citizen Mobile Apps","FEB 21, 2026 08:48:04 PM"
"Abandoned Vehicle","Parking Enforcement","3##","GROVE","WARD 3","Citizen Mobile Apps","FEB 21, 2026 08:50:04 PM"
"Abandoned Vehicle","Parking Enforcement","7##","MCEWAN","WARD 2","Citizen Mobile Apps","MAR 02, 2026 06:31:46 PM"
"Abandoned Vehicle","Parking Enforcement","7##","MCEWAN","WARD 2","Citizen Mobile Apps","MAR 04, 2026 08:57:21 AM"
"Abandoned Vehicle","Parking Enforcement","14##","ROXBOROUGH","WARD 10","Phone","MAR 04, 2026 01:56:35 PM"
"Abandoned Vehicle","Parking Enforcement","28##","WHELPTON","WARD 5","E-Mail","FEB 10, 2026 01:36:20 PM"
"Abandoned Vehicle","Parking Enforcement","28##","WHELPTON","WARD 5","Phone","FEB 10, 2026 01:37:49 PM"
"Abandoned Vehicle","Parking Enforcement","41##","SPAGO","WARD 9","Phone","MAR 27, 2026 02:41:03 PM"
"Abandoned Vehicle","Parking Enforcement","11##","BELLAGIO","WARD 7","Citizen Mobile Apps","MAR 29, 2026 03:43:06 PM"
"Abandoned Vehicle","Parking Enforcement"," ","CARRINGTON ST & TIMBERCREST AVE","WARD 7","Phone","MAR 30, 2026 01:19:14 PM"
"Abandoned Vehicle","Parking Enforcement","8##","ARTHUR","WARD 5","Phone","FEB 05, 2026 10:26:10 AM"
"Abandoned Vehicle","Parking Enforcement","9##","MCEWAN","WARD 2","Phone","FEB 18, 2026 10:03:25 AM"
"Abandoned Vehicle","Parking Enforcement","10##","THUNDERBAY","WARD 7","Phone","MAR 27, 2026 03:59:40 PM"
"Abandoned Vehicle","Parking Enforcement","16##","VENETIAN","WARD 7","Citizen Mobile Apps","MAR 13, 2026 08:13:18 AM"
"Abandoned Vehicle","Parking Enforcement","14##","ERIE","WARD 4","Phone","MAR 13, 2026 12:38:54 PM"
"Abandoned Vehicle","Parking Enforcement","77##","EDGAR","WARD 6","Citizen Mobile Apps","MAR 09, 2026 07:43:43 PM"
"Abandoned Vehicle","Parking Enforcement","11##","LINCOLN","WARD 4","Phone","MAR 11, 2026 01:44:11 PM"
"Abandoned Vehicle","Parking Enforcement","9##","GLIDDEN","WARD 6","Citizen Mobile Apps","APR 02, 2026 06:05:29 PM"
"Abandoned Vehicle","Parking Enforcement","14##","MARENTETTE","WARD 4","Citizen Mobile Apps","MAR 02, 2026 03:36:26 PM"
"Abandoned Vehicle","Parking Enforcement","15##","VENETIAN","WARD 7","Citizen Mobile Apps","MAR 13, 2026 08:11:19 AM"
"Abandoned Vehicle","Parking Enforcement","13##","DUFFERIN","WARD 3","Phone","MAR 24, 2026 08:14:49 AM"
"Abandoned Vehicle","Parking Enforcement","23##","RANDOLPH","WARD 10","Citizen Mobile Apps","MAR 01, 2026 02:32:25 PM"
