"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","COLUMBIA","WARD 10","E-Mail","JAN 16, 2025 10:09:57 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","1##","AYLMER","WARD 3","Phone","JAN 24, 2025 09:22:30 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","1##","AYLMER","WARD 3","Phone","JAN 29, 2025 09:47:45 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","LANGLOIS","WARD 4","Phone","JAN 03, 2025 01:42:46 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","TECUMSEH","WARD 3","Phone","FEB 05, 2025 01:04:21 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","46##","TECUMSEH","WARD 5","Phone","FEB 07, 2025 09:32:10 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","DOUGALL","WARD 3","Phone","FEB 06, 2025 03:32:17 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LOUNSBOROUGH","WARD 9","Citizen Mobile Apps","MAR 08, 2025 05:43:31 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","3##","GLENGARRY","WARD 3","E-Mail","MAR 03, 2025 10:02:58 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","HALL","WARD 4","Phone","FEB 05, 2025 02:03:30 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","90##","CONWAY","WARD 6","Phone","FEB 20, 2025 02:44:56 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","21##","WELLESLEY","WARD 4","Citizen Web Intake App","FEB 24, 2025 09:21:50 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","1##","AYLMER","WARD 3","Phone","FEB 14, 2025 09:12:10 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","ELLIOTT","WARD 3","Phone","FEB 26, 2025 11:06:33 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","CRAWFORD","WARD 3","Citizen Mobile Apps","FEB 27, 2025 12:45:50 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","46##","TECUMSEH","WARD 5","Phone","FEB 28, 2025 09:53:12 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","GILES","WARD 4","Phone","JAN 07, 2025 10:04:19 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","26##","MEADOWBROOK","WARD 8","E-Mail","JAN 02, 2025 08:27:17 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","47##","WALKER","WARD 9","Phone","JAN 13, 2025 11:14:34 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","40##","SANDWICH","WARD 2","Phone","FEB 06, 2025 02:31:13 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","33##","SANDWICH","WARD 2","Phone","JAN 06, 2025 08:47:47 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","JANETTE","WARD 3","Phone","JAN 10, 2025 10:23:30 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","ALLENDALE","WARD 4","Phone","JAN 16, 2025 11:24:50 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","28##","RICHMOND","WARD 5","Phone","JAN 20, 2025 02:53:48 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","COLUMBIA","WARD 10","Phone","JAN 02, 2025 08:12:05 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","HOWARD","WARD 4","Phone","JAN 07, 2025 03:24:43 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","56##","CLARENCE","WARD 8","Phone","JAN 09, 2025 08:36:09 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","6##","HALL","WARD 4","Phone","JAN 09, 2025 08:40:24 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","3##","CAMPBELL","WARD 2","Phone","JAN 13, 2025 11:09:36 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","LINCOLN","WARD 4","Phone","FEB 05, 2025 09:17:16 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","CHURCH","WARD 3","Phone","FEB 11, 2025 02:45:10 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","34##","SANDWICH","WARD 2","Phone","FEB 05, 2025 01:24:41 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","HALL","WARD 4","Phone","MAR 06, 2025 03:48:50 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","46##","TECUMSEH","WARD 5","Phone","JAN 07, 2025 09:44:46 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","46##","TECUMSEH","WARD 5","Phone","JAN 17, 2025 09:13:42 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","COLUMBIA","WARD 10","E-Mail","JAN 24, 2025 08:57:54 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","BELLEVIEW","WARD 5","Phone","FEB 06, 2025 08:10:26 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","OUELLETTE","WARD 3","Phone","FEB 07, 2025 01:15:53 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","JANETTE","WARD 3","Phone","FEB 10, 2025 08:10:54 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","24##","FRANCOIS","WARD 5","Citizen Mobile Apps","MAR 05, 2025 11:49:23 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","WYANDOTTE","WARD 4","E-Mail","MAR 06, 2025 02:31:45 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","BRANT","WARD 4","E-Mail","JAN 03, 2025 08:57:58 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","6##","HALL","WARD 4","Phone","FEB 06, 2025 08:42:07 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","BENJAMIN","WARD 4","Phone","FEB 21, 2025 01:52:12 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","SOUTH","WARD 2","Phone","JAN 16, 2025 10:18:47 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","3##","RANDOLPH","WARD 2","E-Mail","FEB 03, 2025 08:57:41 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","ELLIOTT","WARD 3","Phone","FEB 04, 2025 01:22:31 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","LANGLOIS","WARD 4","Phone","FEB 10, 2025 08:55:26 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","LINCOLN","WARD 4","Citizen Mobile Apps","FEB 27, 2025 10:10:39 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","LINCOLN","WARD 4","Phone","MAR 03, 2025 10:32:06 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","OAK","WARD 3","Citizen Web Intake App","MAR 04, 2025 10:10:07 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","30##","BRIMLEY","WARD 7","Citizen Mobile Apps","MAR 05, 2025 01:33:13 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","OAK","WARD 3","E-Mail","MAR 05, 2025 09:19:58 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","51##","WYANDOTTE","WARD 6","Phone","FEB 27, 2025 03:29:56 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","ELLIS","WARD 4","Phone","MAR 05, 2025 09:36:23 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","56##","CLARENCE","WARD 8","Phone","JAN 09, 2025 08:34:21 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MCDOUGALL","WARD 3","Phone","FEB 11, 2025 08:06:20 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","56##","CLARENCE","WARD 8","Phone","JAN 09, 2025 08:38:40 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","45##","OSAKA","WARD 9","Phone","JAN 02, 2025 01:39:01 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","GLENGARRY","WARD 3","Phone","JAN 07, 2025 09:48:37 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","JANETTE","WARD 3","Phone","JAN 08, 2025 01:39:18 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","ELLIOTT","WARD 4","Phone","FEB 04, 2025 02:33:43 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","50##","WYANDOTTE","WARD 6","Phone","FEB 05, 2025 03:33:47 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","COLUMBIA","WARD 10","E-Mail","JAN 20, 2025 08:16:07 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","COLUMBIA","WARD 10","E-Mail","JAN 20, 2025 08:28:21 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","70##","WYANDOTTE","WARD 6","Phone","FEB 03, 2025 03:21:28 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WINDSOR","WARD 3","Phone","FEB 13, 2025 11:20:38 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","83##","RIVERSIDE","WARD 6","Phone","JAN 16, 2025 03:03:51 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","OUELLETTE","WARD 3","Phone","FEB 27, 2025 11:29:52 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","OUELLETTE","WARD 3","Phone","FEB 28, 2025 10:16:40 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","19##","GLENBROOK","WARD 10","Phone","JAN 31, 2025 10:18:45 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOWARD","WARD 3","Phone","FEB 07, 2025 10:15:22 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","6##","PELISSIER","WARD 3","Phone","FEB 20, 2025 02:27:32 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","46##","TECUMSEH","WARD 5","Phone","JAN 30, 2025 12:02:30 PM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","WATKINS","WARD 2","Phone","FEB 14, 2025 10:28:20 AM"
"Noise Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","PARK","WARD 3","E-Mail","FEB 21, 2025 01:57:49 PM"
