"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","12##","MOY","WARD 4","Phone","AUG 07, 2024 03:46:57 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","BERNARD","WARD 5","Phone","AUG 08, 2024 12:27:57 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","4##","CHURCH","WARD 3","E-Mail","SEP 06, 2024 03:54:50 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","IVANHILL","WARD 7","Phone","SEP 09, 2024 12:28:53 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","2##","WATSON","WARD 6","Phone","MAY 21, 2024 02:34:46 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","CURRY","WARD 2","Phone","JUL 25, 2024 03:30:58 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","CHATHAM","WARD 3","Web Intake","OCT 25, 2024 12:19:08 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LANGLOIS","WARD 4","Phone","DEC 17, 2024 10:04:34 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","18##","TOURANGEAU","WARD 5","Phone","MAR 14, 2024 10:05:06 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LUBLIN","WARD 7","Phone","JUN 25, 2024 02:57:08 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","37##","GLENWOOD","WARD 1","Citizen Mobile Apps","JUL 02, 2024 04:29:21 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","29##","ST CLAIR","WARD 10","Phone","JUL 08, 2024 10:40:45 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","KERR","WARD 6","Phone","JUL 08, 2024 11:29:11 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","23##","PRINCESS","WARD 8","Phone","JUL 09, 2024 12:30:40 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","23##","VIRGINIA PARK","WARD 10","E-Mail","AUG 12, 2024 10:29:29 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","MCDOUGALL","WARD 3","Phone","AUG 29, 2024 11:28:52 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","26##","EVERTS","WARD 10","Citizen Mobile Apps","AUG 31, 2024 12:15:08 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","40##","MOUNT ROYAL","WARD 1","Phone","SEP 03, 2024 09:06:11 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","BRUCE","WARD 3","E-Mail","SEP 05, 2024 01:24:43 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","ELM","WARD 3","Citizen Mobile Apps","SEP 05, 2024 07:11:22 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement"," ","SANDWICH","WARD 2","Phone","SEP 10, 2024 01:26:39 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","12##","LABADIE","WARD 5","Phone","OCT 17, 2024 03:10:36 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","17##","ALBERT","WARD 5","E-Mail","OCT 25, 2024 09:23:05 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","29##","JENNIFER","WARD 10","Phone","OCT 28, 2024 03:49:21 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","32##","MILLEN","WARD 2","Phone","OCT 31, 2024 11:50:17 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","WYANDOTTE","WARD 4","Citizen Mobile Apps","NOV 15, 2024 10:08:20 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","50##","JOINVILLE","WARD 8","Phone","AUG 14, 2024 01:57:03 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","DYNASTY","WARD 1","Citizen Mobile Apps","AUG 16, 2024 07:41:38 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","IRVINE","WARD 4","Citizen Mobile Apps","AUG 18, 2024 12:38:23 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","BUCKINGHAM","WARD 8","Citizen Mobile Apps","AUG 26, 2024 08:25:57 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","8##","TECUMSEH","WARD 4","Citizen Mobile Apps","JUL 08, 2024 12:51:48 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","BELLE ISLE VIEW","WARD 6","Web Intake","JUL 23, 2024 02:57:00 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","MOY","WARD 4","Citizen Mobile Apps","OCT 15, 2024 12:15:18 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","JANETTE","WARD 3","Phone","NOV 04, 2024 10:44:45 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOLBURN","WARD 9","Citizen Mobile Apps","OCT 16, 2024 09:50:39 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement"," ","LEATHORNE","WARD 7","Phone","MAY 31, 2024 08:22:43 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","ELSMERE","WARD 4","Citizen Mobile Apps","SEP 06, 2024 03:50:48 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","32##","DOMINION","WARD 1","Phone","SEP 13, 2024 09:55:36 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","3##","BRIDGE","WARD 2","Citizen Mobile Apps","SEP 14, 2024 11:27:16 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","19##","RANDOLPH","WARD 10","Citizen Mobile Apps","OCT 08, 2024 08:55:51 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","27##","HOWARD","WARD 10","Phone","SEP 26, 2024 10:50:50 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","21##","DOMINION","WARD 10","Phone","SEP 16, 2024 10:17:22 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","3##","JOSEPHINE","WARD 2","Citizen Mobile Apps","SEP 27, 2024 09:16:51 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","35##","SANDWICH","WARD 2","Phone","SEP 17, 2024 01:31:45 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","BRUCE","WARD 3","Phone","SEP 23, 2024 09:51:24 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","PIERRE","WARD 4","E-Mail","AUG 08, 2024 01:44:30 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","OUELLETTE","WARD 3","Phone","AUG 08, 2024 02:28:56 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","OUELLETTE","WARD 3","Phone","AUG 08, 2024 02:31:01 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","2##","PARENT","WARD 4","Phone","AUG 08, 2024 03:46:24 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","13##","PRINCE","WARD 2","Citizen Mobile Apps","AUG 08, 2024 03:48:34 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","27##","PARENT","WARD 10","Phone","AUG 09, 2024 11:05:18 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","CARON","WARD 3","Phone","AUG 09, 2024 01:20:17 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","35##","HALLEE","WARD 9","Phone","AUG 09, 2024 01:44:27 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","24##","MCDOUGALL","WARD 3","Citizen Mobile Apps","AUG 09, 2024 04:45:50 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","20##","ARRAS","WARD 4","Citizen Mobile Apps","AUG 09, 2024 08:05:21 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","24##","OLIVE","WARD 8","Citizen Mobile Apps","AUG 10, 2024 12:59:04 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","3##","RANDOLPH","WARD 2","Phone","AUG 12, 2024 08:34:36 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LENA","WARD 2","Phone","AUG 12, 2024 08:42:44 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","4##","INDIAN","WARD 2","E-Mail","AUG 12, 2024 08:44:46 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","13##","WINDERMERE","WARD 4","Phone","AUG 12, 2024 10:01:15 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","4##","CAROLINE","WARD 3","Phone","AUG 12, 2024 10:03:18 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","NEWPORT","WARD 10","E-Mail","AUG 12, 2024 10:35:31 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","12##","MARENTETTE","WARD 4","Phone","AUG 12, 2024 10:37:33 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","12##","MARENTETTE","WARD 4","Phone","AUG 12, 2024 10:39:39 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","2##","CURRY","WARD 2","Phone","AUG 12, 2024 11:22:01 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","CHAMPLAIN","WARD 1","Phone","AUG 12, 2024 11:29:55 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","LANGLOIS","WARD 4","Phone","AUG 12, 2024 12:14:22 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","12##","NIAGARA","WARD 4","Phone","AUG 12, 2024 01:30:50 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WYANDOTTE","WARD 4","Phone","AUG 08, 2024 03:06:14 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","23##","DOUGALL","WARD 3","Phone","SEP 27, 2024 03:10:14 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","PARKVIEW","WARD 6","Phone","AUG 09, 2024 11:59:39 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","32##","EDISON","WARD 2","Phone","SEP 29, 2024 08:58:45 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","DUFFERIN","WARD 3","Citizen Mobile Apps","SEP 10, 2024 07:22:58 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","GLADSTONE","WARD 4","Phone","SEP 11, 2024 11:18:17 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","8##","FAIRVIEW","WARD 6","Citizen Mobile Apps","SEP 14, 2024 07:47:37 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MOY","WARD 4","Phone","NOV 04, 2024 01:16:39 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","CAMPBELL","WARD 2","Web Intake","NOV 05, 2024 09:25:43 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","8##","SYDNEY","WARD 9","Phone","SEP 16, 2024 03:19:36 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","30##","SEMINOLE","WARD 5","Phone","SEP 19, 2024 09:43:17 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","ST LUKE","WARD 5","Phone","SEP 20, 2024 10:06:39 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","96##","LYNNGROVE","WARD 7","Phone","SEP 26, 2024 01:21:36 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","8##","RIVERSIDE","WARD 3","Phone","OCT 07, 2024 11:16:22 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","CARON","WARD 3","Phone","OCT 07, 2024 11:42:28 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","PEACH BLOSSOM","WARD 1","Phone","JUN 14, 2024 10:58:23 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","32##","MILLEN","WARD 2","Phone","MAY 30, 2024 11:28:56 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","GLADSTONE","WARD 4","Phone","JUN 03, 2024 03:16:30 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","24##","RANKIN","WARD 10","Phone","JUN 13, 2024 01:06:24 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","26##","RIVARD","WARD 8","Citizen Mobile Apps","MAY 14, 2024 05:53:54 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","19##","GEORGE","WARD 5","Phone","JUL 04, 2024 12:06:16 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","21##","FOREST","WARD 4","Phone","DEC 05, 2024 04:00:04 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","HIGHLAND","WARD 3","Citizen Mobile Apps","DEC 18, 2024 10:01:27 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","32##","PETER","WARD 2","Phone","DEC 19, 2024 02:58:45 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","TUSCARORA","WARD 3","Phone","DEC 20, 2024 11:20:40 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","SOUTH PACIFIC","WARD 10","Citizen Mobile Apps","NOV 20, 2024 07:37:41 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","14##","MOY","WARD 4","Phone","NOV 26, 2024 03:17:41 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","NORTHWAY","WARD 10","Citizen Mobile Apps","DEC 27, 2024 10:17:06 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement"," ","UNIVERSITY","WARD 3","Phone","DEC 27, 2024 11:23:30 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","1##","BRUCE","WARD 3","Phone","DEC 27, 2024 11:34:52 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","18##","ONEIDA","WARD 4","Citizen Mobile Apps","DEC 27, 2024 12:08:33 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement"," ","INDUSTRIAL","WARD 2","Phone","NOV 18, 2024 12:06:06 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","JANETTE","WARD 3","Phone","NOV 18, 2024 03:17:28 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","4##","ASKIN","WARD 2","Web Intake","NOV 18, 2024 05:03:20 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","SOUTH PACIFIC","WARD 10","E-Mail","JUL 09, 2024 08:26:42 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","82##","CEDARVIEW","WARD 6","Phone","JUL 10, 2024 01:13:55 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","19##","GLENBROOK","WARD 10","Phone","JUL 11, 2024 12:28:32 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","BANWELL","WARD 7","Phone","JUL 11, 2024 02:25:23 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","13##","BARKLEY","WARD 7","Phone","JUL 15, 2024 11:56:45 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","BOWLER","WARD 6","Phone","JUL 15, 2024 03:04:13 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","LAUZON","WARD 6","Phone","JUL 18, 2024 02:06:43 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","VILLAIRE","WARD 6","Phone","JUL 19, 2024 11:43:34 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","33##","RIVERSIDE","WARD 5","Text","JUL 22, 2024 01:39:05 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","47##","WHITEFISH","WARD 9","Phone","JUL 25, 2024 09:49:59 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","13##","UNIVERSITY","WARD 2","Phone","AUG 14, 2024 02:41:23 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","TECUMSEH","WARD 10","Phone","AUG 14, 2024 03:33:54 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","14##","YORK","WARD 3","E-Mail","SEP 09, 2024 01:25:26 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","8##","MARENTETTE","WARD 4","E-Mail","SEP 19, 2024 09:35:18 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","22##","HOWARD","WARD 4","Phone","SEP 19, 2024 02:20:27 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","PARTINGTON","WARD 2","Phone","SEP 24, 2024 03:27:16 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","CURRY","WARD 2","Phone","SEP 25, 2024 02:47:00 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","4##","JANETTE","WARD 3","Phone","SEP 26, 2024 10:31:24 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","22##","JANETTE","WARD 3","Phone","OCT 01, 2024 12:40:54 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","18##","ARTHUR","WARD 5","Citizen Mobile Apps","OCT 03, 2024 08:17:47 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MARION","WARD 4","Web Intake","OCT 03, 2024 09:16:16 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","16##","HOWARD","WARD 4","Phone","OCT 10, 2024 11:05:32 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","5##","PIERRE","WARD 4","Phone","OCT 15, 2024 01:49:23 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","3##","GLENGARRY","WARD 3","Phone","NOV 18, 2024 08:07:13 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","56##","ROSE","WARD 8","Citizen Mobile Apps","NOV 19, 2024 10:24:03 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","MCDOUGALL","WARD 3","Phone","AUG 14, 2024 09:02:46 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","15##","MCDOUGALL","WARD 3","Phone","AUG 29, 2024 11:30:57 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement"," ","MAISONVILLE","WARD 5","Phone","OCT 19, 2024 07:08:24 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","9##","JANISSE","WARD 6","Phone","OCT 21, 2024 10:14:26 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","HIGHLAND","WARD 3","Citizen Mobile Apps","DEC 14, 2024 02:20:31 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","10##","MARION","WARD 4","Phone","NOV 12, 2024 10:25:07 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","23##","CHANDLER","WARD 5","Citizen Mobile Apps","NOV 15, 2024 11:08:48 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","23##","PARENT","WARD 4","Phone","AUG 16, 2024 11:25:52 AM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","17##","WESTCOTT","WARD 5","Phone","AUG 12, 2024 01:51:05 PM"
"Dirty Yard / Alley","Policy, Gaming, Licencing and Bylaw Enforcement","7##","JOSEPHINE","WARD 2","Phone","AUG 12, 2024 02:55:40 PM"
