"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Garbage Not Collected","Environmental Services","80##","MENARD","WARD 6","Phone","FEB 14, 2025 09:48:04 AM"
"Garbage Not Collected","Environmental Services","2##","PARENT","WARD 4","Phone","JAN 10, 2025 11:25:06 AM"
"Garbage Not Collected","Environmental Services","12##","MOY","WARD 4","Phone","FEB 11, 2025 03:23:29 PM"
"Garbage Not Collected","Environmental Services","47##","WHITEFISH","WARD 9","E-Mail","FEB 12, 2025 08:34:44 AM"
"Garbage Not Collected","Environmental Services","8##","UNIVERSITY","WARD 3","Phone","FEB 12, 2025 08:50:55 AM"
"Garbage Not Collected","Environmental Services","1##","ERIE","WARD 3","Phone","FEB 11, 2025 12:18:09 PM"
"Garbage Not Collected","Environmental Services","16##","BLAIRWOOD","WARD 9","Phone","FEB 12, 2025 08:56:34 AM"
"Garbage Not Collected","Environmental Services","4##","FRANK","WARD 6","Phone","FEB 14, 2025 02:15:13 PM"
"Garbage Not Collected","Environmental Services","34##","SANDWICH","WARD 2","Phone","FEB 19, 2025 03:13:21 PM"
"Garbage Not Collected","Environmental Services","16##","HIGHLAND","WARD 3","Citizen Mobile Apps","FEB 19, 2025 01:51:23 PM"
"Garbage Not Collected","Environmental Services","42##","CENTURION","WARD 1","Phone","FEB 19, 2025 02:24:52 PM"
"Garbage Not Collected","Environmental Services","7##","MOY","WARD 4","Phone","FEB 19, 2025 02:31:02 PM"
"Garbage Not Collected","Environmental Services","15##","MOY","WARD 4","Phone","FEB 19, 2025 03:09:29 PM"
"Garbage Not Collected","Environmental Services","42##","MARLO","WARD 9","Phone","FEB 20, 2025 08:13:55 AM"
"Garbage Not Collected","Environmental Services","15##","OUELLETTE","WARD 3","Phone","FEB 20, 2025 12:31:14 PM"
"Garbage Not Collected","Environmental Services","39##","ZANZIBAR","WARD 9","Phone","FEB 20, 2025 01:50:11 PM"
"Garbage Not Collected","Environmental Services","16##","ASPENSHORE","WARD 7","Phone","FEB 20, 2025 02:48:19 PM"
"Garbage Not Collected","Environmental Services","36##","WOODWARD","WARD 9","Phone","FEB 20, 2025 08:18:28 AM"
"Garbage Not Collected","Environmental Services","9##","PEACH BLOSSOM","WARD 1","Phone","FEB 20, 2025 08:31:48 AM"
"Garbage Not Collected","Environmental Services","4##","LOUIS","WARD 4","E-Mail","FEB 20, 2025 09:20:15 AM"
"Garbage Not Collected","Environmental Services","16##","BLAIRWOOD","WARD 9","Phone","FEB 20, 2025 09:40:53 AM"
"Garbage Not Collected","Environmental Services","1##","GILES","WARD 3","Citizen Mobile Apps","FEB 20, 2025 09:41:22 AM"
"Garbage Not Collected","Environmental Services","4##","LOUIS","WARD 4","E-Mail","FEB 20, 2025 10:06:57 AM"
"Garbage Not Collected","Environmental Services","42##","BARTON","WARD 9","Phone","FEB 20, 2025 12:29:48 PM"
"Garbage Not Collected","Environmental Services","10##","LEMONWOOD","WARD 1","Phone","FEB 20, 2025 10:10:49 AM"
"Garbage Not Collected","Environmental Services","16##","BLAIRWOOD","WARD 9","Phone","FEB 20, 2025 11:50:40 AM"
"Garbage Not Collected","Environmental Services","10##","LILLIAN","WARD 4","Phone","FEB 28, 2025 12:16:55 PM"
"Garbage Not Collected","Environmental Services","8##","MARION","WARD 4","Phone","JAN 31, 2025 09:18:52 AM"
"Garbage Not Collected","Environmental Services","17##","WYANDOTTE","WARD 4","Phone","JAN 31, 2025 01:19:29 PM"
"Garbage Not Collected","Environmental Services","13##","WINDERMERE","WARD 4","Phone","JAN 02, 2025 11:08:44 AM"
"Garbage Not Collected","Environmental Services","15##","PIERRE","WARD 4","E-Mail","JAN 16, 2025 09:35:54 AM"
"Garbage Not Collected","Environmental Services","8##","BELLEPERCHE","WARD 6","Phone","JAN 16, 2025 10:01:57 AM"
"Garbage Not Collected","Environmental Services","17##","PILLETTE","WARD 5","Phone","JAN 02, 2025 11:37:55 AM"
"Garbage Not Collected","Environmental Services","17##","VICKY","WARD 9","Phone","JAN 02, 2025 03:54:49 PM"
"Garbage Not Collected","Environmental Services","16##","HALL","WARD 4","Phone","JAN 15, 2025 11:35:29 AM"
"Garbage Not Collected","Environmental Services","5##","DOUGALL","WARD 3","Phone","JAN 15, 2025 11:46:04 AM"
"Garbage Not Collected","Environmental Services","15##","LANGLOIS","WARD 4","Phone","JAN 15, 2025 02:37:37 PM"
"Garbage Not Collected","Environmental Services","4##","MATTHEW BRADY","WARD 6","Phone","JAN 16, 2025 09:24:27 AM"
"Garbage Not Collected","Environmental Services","16##","DARFIELD","WARD 6","Phone","FEB 28, 2025 12:00:12 PM"
"Garbage Not Collected","Environmental Services","15##","VIRTUE","WARD 6","Citizen Mobile Apps","FEB 28, 2025 12:07:03 PM"
"Garbage Not Collected","Environmental Services","12##","PELISSIER","WARD 3","Phone","JAN 15, 2025 08:17:46 AM"
"Garbage Not Collected","Environmental Services","17##","RIVERSIDE","WARD 4","Phone","MAR 12, 2025 11:00:58 AM"
"Garbage Not Collected","Environmental Services","37##","SEMINOLE","WARD 5","Phone","MAR 13, 2025 09:01:07 AM"
"Garbage Not Collected","Environmental Services","35##","CARIBOU","WARD 9","Citizen Mobile Apps","MAR 13, 2025 09:05:48 AM"
"Garbage Not Collected","Environmental Services","27##","ARMSTRONG","WARD 8","Phone","MAR 13, 2025 02:01:43 PM"
"Garbage Not Collected","Environmental Services","3##","GLADSTONE","WARD 4","Phone","JAN 30, 2025 01:13:01 PM"
"Garbage Not Collected","Environmental Services","3##","CARLING","WARD 6","Phone","JAN 30, 2025 02:05:56 PM"
"Garbage Not Collected","Environmental Services","103##","SHENANDOAH","WARD 7","Phone","JAN 30, 2025 03:09:41 PM"
"Garbage Not Collected","Environmental Services","11##","LAKEVIEW","WARD 7","Phone","JAN 31, 2025 08:46:49 AM"
"Garbage Not Collected","Environmental Services","21##","GRAND MARAIS","WARD 10","Phone","JAN 02, 2025 08:58:26 AM"
"Garbage Not Collected","Environmental Services","14##","HENRY FORD CENTRE","WARD 5","Phone","JAN 02, 2025 09:28:58 AM"
"Garbage Not Collected","Environmental Services","28##","BYNG","WARD 10","Phone","JAN 02, 2025 09:42:37 AM"
"Garbage Not Collected","Environmental Services","6##","SOUTH PACIFIC","WARD 10","Phone","JAN 28, 2025 10:00:31 AM"
"Garbage Not Collected","Environmental Services","42##","PIONEER","WARD 1","Phone","JAN 28, 2025 02:16:49 PM"
"Garbage Not Collected","Environmental Services","15##","PARTINGTON","WARD 10","Phone","JAN 28, 2025 10:05:36 AM"
"Garbage Not Collected","Environmental Services","42##","ROSELAND","WARD 1","Phone","JAN 28, 2025 11:47:58 AM"
"Garbage Not Collected","Environmental Services","35##","HALLEE","WARD 9","Phone","JAN 22, 2025 02:27:25 PM"
"Garbage Not Collected","Environmental Services","2##","MOY","WARD 4","Phone","JAN 21, 2025 02:13:56 PM"
"Garbage Not Collected","Environmental Services","10##","GLADSTONE","WARD 4","Phone","JAN 21, 2025 02:39:49 PM"
"Garbage Not Collected","Environmental Services","2##","MOY","WARD 4","Phone","JAN 21, 2025 03:55:32 PM"
"Garbage Not Collected","Environmental Services","4##","LOUIS","WARD 4","E-Mail","JAN 22, 2025 08:49:11 AM"
"Garbage Not Collected","Environmental Services","33##","BYNG","WARD 9","Phone","JAN 22, 2025 12:49:19 PM"
"Garbage Not Collected","Environmental Services","14##","HANSEN","WARD 9","Phone","JAN 22, 2025 01:55:57 PM"
"Garbage Not Collected","Environmental Services","3##","CLINTON","WARD 3","Phone","FEB 14, 2025 01:49:53 PM"
"Garbage Not Collected","Environmental Services","22##","MAITLAND","WARD 7","Phone","FEB 13, 2025 09:07:01 AM"
"Garbage Not Collected","Environmental Services","30##","CORAM","WARD 7","Phone","FEB 13, 2025 10:05:58 AM"
"Garbage Not Collected","Environmental Services","18##","NORMAN","WARD 8","Phone","FEB 13, 2025 10:34:43 AM"
"Garbage Not Collected","Environmental Services","23##","ST PATRICK'S","WARD 10","Phone","JAN 20, 2025 10:12:07 AM"
"Garbage Not Collected","Environmental Services","21##","DOMINION","WARD 10","Phone","JAN 20, 2025 11:12:14 AM"
"Garbage Not Collected","Environmental Services","32##","MCKAY","WARD 1","Phone","JAN 20, 2025 02:58:37 PM"
"Garbage Not Collected","Environmental Services","2##","EASTLAWN","WARD 6","Citizen Web Intake App","JAN 24, 2025 05:18:52 PM"
"Garbage Not Collected","Environmental Services","14##","OUELLETTE","WARD 3","Citizen Web Intake App","FEB 20, 2025 04:50:39 PM"
"Garbage Not Collected","Environmental Services","23##","RADCLIFF","WARD 7","Phone","FEB 21, 2025 01:01:23 PM"
"Garbage Not Collected","Environmental Services","5##","PITT","WARD 3","Citizen Mobile Apps","FEB 21, 2025 04:30:28 PM"
"Garbage Not Collected","Environmental Services","52##","HAIG","WARD 8","Citizen Web Intake App","FEB 21, 2025 05:34:58 PM"
"Garbage Not Collected","Environmental Services","10##","VIRGINIA","WARD 6","Phone","FEB 24, 2025 08:21:35 AM"
"Garbage Not Collected","Environmental Services","10##","ROSELAWN","WARD 1","Phone","FEB 24, 2025 12:51:34 PM"
"Garbage Not Collected","Environmental Services","16##","NORTHWAY","WARD 10","Phone","FEB 24, 2025 12:52:00 PM"
"Garbage Not Collected","Environmental Services","21##","AMY LYNN PARK","WARD 1","Phone","FEB 24, 2025 02:32:49 PM"
"Garbage Not Collected","Environmental Services","14##","LINCOLN","WARD 4","Phone","JAN 08, 2025 12:19:19 PM"
"Garbage Not Collected","Environmental Services","11##","LINCOLN","WARD 4","Phone","JAN 08, 2025 01:59:48 PM"
"Garbage Not Collected","Environmental Services","26##","RIVERSIDE","WARD 2","Phone","JAN 08, 2025 02:23:03 PM"
"Garbage Not Collected","Environmental Services","104##","SHENANDOAH","WARD 7","Phone","JAN 09, 2025 01:13:51 PM"
"Garbage Not Collected","Environmental Services","16##","VIRTUE","WARD 6","Citizen Mobile Apps","MAR 13, 2025 09:44:06 AM"
"Garbage Not Collected","Environmental Services","5##","DOUGALL","WARD 3","Phone","MAR 13, 2025 11:26:43 AM"
"Garbage Not Collected","Environmental Services","4##","DOUGALL","WARD 3","Phone","MAR 13, 2025 11:33:26 AM"
"Garbage Not Collected","Environmental Services","8##","MARION","WARD 4","Phone","MAR 13, 2025 02:04:47 PM"
"Garbage Not Collected","Environmental Services","11##","EASTLAWN","WARD 6","Phone","MAR 13, 2025 03:06:04 PM"
"Garbage Not Collected","Environmental Services","12##","AIRE","WARD 6","Phone","MAR 13, 2025 01:48:22 PM"
"Garbage Not Collected","Environmental Services","16##","VIRTUE","WARD 6","Phone","MAR 14, 2025 01:16:25 PM"
"Garbage Not Collected","Environmental Services","93##","ASHLAND","WARD 7","Phone","FEB 14, 2025 08:44:22 AM"
"Garbage Not Collected","Environmental Services","10##","CLOVER","WARD 7","E-Mail","FEB 14, 2025 09:35:52 AM"
"Garbage Not Collected","Environmental Services","2##","RANKIN","WARD 2","Phone","JAN 13, 2025 10:41:50 AM"
"Garbage Not Collected","Environmental Services","34##","TECUMSEH","WARD 5","Phone","JAN 13, 2025 12:24:13 PM"
"Garbage Not Collected","Environmental Services","11##","OAK","WARD 3","Phone","JAN 14, 2025 08:16:35 AM"
"Garbage Not Collected","Environmental Services","3##","BRIDGE","WARD 2","Phone","JAN 28, 2025 12:37:40 PM"
"Garbage Not Collected","Environmental Services","6##","GILES","WARD 4","Phone","JAN 28, 2025 01:02:41 PM"
"Garbage Not Collected","Environmental Services","9##","DOUGALL","WARD 3","Phone","JAN 29, 2025 12:07:05 PM"
"Garbage Not Collected","Environmental Services","23##","VIRGINIA PARK","WARD 10","Phone","FEB 03, 2025 03:46:52 PM"
"Garbage Not Collected","Environmental Services","6##","MCEWAN","WARD 2","Phone","FEB 03, 2025 11:04:40 AM"
"Garbage Not Collected","Environmental Services","15##","ROONEY","WARD 2","Phone","FEB 03, 2025 12:04:42 PM"
"Garbage Not Collected","Environmental Services","4##","MCKAY","WARD 2","Phone","FEB 03, 2025 02:56:45 PM"
"Garbage Not Collected","Environmental Services","34##","ACADEMY","WARD 1","Citizen Mobile Apps","JAN 13, 2025 06:01:25 PM"
"Garbage Not Collected","Environmental Services","10##","SILVERDALE","WARD 1","Phone","JAN 14, 2025 08:35:57 AM"
"Garbage Not Collected","Environmental Services","14##","GOYEAU","WARD 3","Phone","JAN 14, 2025 10:26:37 AM"
"Garbage Not Collected","Environmental Services","65##","THORNBERRY","WARD 8","Phone","JAN 14, 2025 01:26:42 PM"
"Garbage Not Collected","Environmental Services","2##","HALL","WARD 4","Phone","JAN 14, 2025 02:29:15 PM"
"Garbage Not Collected","Environmental Services","15##","LANGLOIS","WARD 4","Phone","JAN 14, 2025 03:00:45 PM"
"Garbage Not Collected","Environmental Services","26##","PARENT","WARD 10","Phone","JAN 14, 2025 03:03:21 PM"
"Garbage Not Collected","Environmental Services","5##","TECUMSEH","WARD 4","Phone","JAN 14, 2025 03:26:33 PM"
"Garbage Not Collected","Environmental Services","11##","SETTLER'S","WARD 1","Citizen Web Intake App","JAN 14, 2025 04:15:33 PM"
"Garbage Not Collected","Environmental Services","15##","DUFFERIN","WARD 3","Phone","JAN 15, 2025 08:20:03 AM"
"Garbage Not Collected","Environmental Services","23##","LILLIAN","WARD 4","Phone","JAN 15, 2025 09:33:14 AM"
"Garbage Not Collected","Environmental Services","14##","MOY","WARD 4","Phone","JAN 15, 2025 09:43:11 AM"
"Garbage Not Collected","Environmental Services","47##","SOUTHWOOD LAKES","WARD 1","Phone","JAN 15, 2025 10:05:35 AM"
"Garbage Not Collected","Environmental Services","14##","AZALIA","WARD 9","Phone","JAN 15, 2025 03:16:52 PM"
"Garbage Not Collected","Environmental Services","119##","COBBLESTONE","WARD 7","Phone","JAN 30, 2025 02:28:01 PM"
"Garbage Not Collected","Environmental Services","22##","LARKIN","WARD 5","Phone","JAN 29, 2025 10:10:50 AM"
"Garbage Not Collected","Environmental Services","33##","CABANA","WARD 9","Phone","JAN 29, 2025 12:25:27 PM"
"Garbage Not Collected","Environmental Services","11##","PARENT","WARD 4","Phone","JAN 29, 2025 02:37:28 PM"
"Garbage Not Collected","Environmental Services","15##","CENTRAL","WARD 5","Phone","JAN 29, 2025 03:13:48 PM"
"Garbage Not Collected","Environmental Services","38##","WALKER","WARD 9","Phone","MAR 05, 2025 01:32:49 PM"
"Garbage Not Collected","Environmental Services","11##","PARENT","WARD 4","Phone","MAR 06, 2025 02:33:54 PM"
"Garbage Not Collected","Environmental Services","17##","FERNDALE","WARD 8","Phone","MAR 07, 2025 09:03:51 AM"
"Garbage Not Collected","Environmental Services","14##","MARTINDALE","WARD 2","Phone","MAR 07, 2025 09:20:39 AM"
"Garbage Not Collected","Environmental Services","14##","FOSTER","WARD 9","Phone","JAN 29, 2025 03:52:59 PM"
"Garbage Not Collected","Environmental Services","16##","SEYMOUR","WARD 9","Citizen Mobile Apps","JAN 29, 2025 05:38:08 PM"
"Garbage Not Collected","Environmental Services","13##","DARLINGTON","WARD 6","Phone","JAN 30, 2025 08:05:20 AM"
"Garbage Not Collected","Environmental Services","26##","MAITLAND","WARD 7","Phone","JAN 30, 2025 09:36:23 AM"
"Garbage Not Collected","Environmental Services","23##","DUNESHILL","WARD 7","Phone","JAN 30, 2025 10:02:45 AM"
"Garbage Not Collected","Environmental Services","28##","JOS ST LOUIS","WARD 8","Phone","JAN 30, 2025 10:16:13 AM"
"Garbage Not Collected","Environmental Services","25##","GATWICK","WARD 7","Phone","JAN 30, 2025 11:00:30 AM"
"Garbage Not Collected","Environmental Services","26##","MAITLAND","WARD 7","Phone","JAN 30, 2025 11:16:27 AM"
"Garbage Not Collected","Environmental Services","26##","LLOYD GEORGE","WARD 8","Phone","JAN 30, 2025 02:19:36 PM"
"Garbage Not Collected","Environmental Services","8##","ELLROSE","WARD 5","Citizen Mobile Apps","MAR 09, 2025 02:04:39 PM"
"Garbage Not Collected","Environmental Services","27##","PARTINGTON","WARD 10","Phone","MAR 10, 2025 03:29:54 PM"
"Garbage Not Collected","Environmental Services","28##","CALIFORNIA","WARD 10","Citizen Web Intake App","MAR 10, 2025 05:06:33 PM"
"Garbage Not Collected","Environmental Services","40##","COSENZA","WARD 9","Phone","MAR 11, 2025 09:03:30 AM"
"Garbage Not Collected","Environmental Services","7##","DYNASTY","WARD 1","Phone","MAR 11, 2025 09:47:18 AM"
"Garbage Not Collected","Environmental Services","28##","CALIFORNIA","WARD 10","Phone","MAR 11, 2025 11:44:22 AM"
"Garbage Not Collected","Environmental Services","4##","CHURCH","WARD 3","Phone","MAR 11, 2025 03:30:32 PM"
"Garbage Not Collected","Environmental Services","0##","HANNA","WARD 3","Phone","FEB 26, 2025 09:04:48 AM"
"Garbage Not Collected","Environmental Services","9##","HALL","WARD 4","Citizen Mobile Apps","FEB 26, 2025 09:52:59 AM"
"Garbage Not Collected","Environmental Services","9##","PIERRE","WARD 4","Phone","FEB 26, 2025 10:50:40 AM"
"Garbage Not Collected","Environmental Services","9##","HALL","WARD 4","Phone","FEB 26, 2025 01:40:59 PM"
"Garbage Not Collected","Environmental Services","9##","HALL","WARD 4","Phone","FEB 26, 2025 01:58:06 PM"
"Garbage Not Collected","Environmental Services","9##","HALL","WARD 4","Citizen Web Intake App","FEB 26, 2025 02:06:56 PM"
"Garbage Not Collected","Environmental Services","13##","JOSEPHINE","WARD 2","Phone","FEB 10, 2025 02:21:39 PM"
"Garbage Not Collected","Environmental Services","21##","COLLEGE","WARD 2","Phone","FEB 10, 2025 02:58:10 PM"
"Garbage Not Collected","Environmental Services","15##","ROONEY","WARD 2","Phone","FEB 11, 2025 09:47:55 AM"
"Garbage Not Collected","Environmental Services","42##","STAGECOACH","WARD 1","Phone","FEB 11, 2025 11:45:29 AM"
"Garbage Not Collected","Environmental Services","21##","COLLEGE","WARD 2","Phone","FEB 10, 2025 03:55:14 PM"
"Garbage Not Collected","Environmental Services","11##","GARDEN COURT","WARD 6","Phone","FEB 05, 2025 12:31:16 PM"
"Garbage Not Collected","Environmental Services","15##","MARENTETTE","WARD 4","Phone","FEB 20, 2025 11:00:27 AM"
"Garbage Not Collected","Environmental Services","17##","CALIFORNIA","WARD 10","Phone","FEB 10, 2025 08:13:07 AM"
"Garbage Not Collected","Environmental Services","23##","ST PATRICK'S","WARD 10","Phone","FEB 10, 2025 09:09:56 AM"
"Garbage Not Collected","Environmental Services","42##","MARLO","WARD 9","Phone","FEB 10, 2025 03:13:26 PM"
"Garbage Not Collected","Environmental Services","25##","TOURANGEAU","WARD 5","Phone","JAN 03, 2025 09:09:33 AM"
"Garbage Not Collected","Environmental Services","81##","HAWTHORNE","WARD 8","Phone","JAN 03, 2025 09:26:15 AM"
"Garbage Not Collected","Environmental Services","12##","LABOUR","WARD 9","Phone","JAN 03, 2025 11:02:03 AM"
"Garbage Not Collected","Environmental Services","15##","ASPENSHORE","WARD 7","Phone","JAN 03, 2025 12:55:46 PM"
"Garbage Not Collected","Environmental Services","13##","CYPRESS","WARD 7","Phone","JAN 03, 2025 01:02:22 PM"
"Garbage Not Collected","Environmental Services","36##","WILDWOOD","WARD 7","Phone","JAN 03, 2025 01:21:44 PM"
"Garbage Not Collected","Environmental Services","34##","WALKER","WARD 9","Phone","JAN 03, 2025 01:47:46 PM"
"Garbage Not Collected","Environmental Services","35##","WILDWOOD","WARD 7","Phone","JAN 03, 2025 02:07:21 PM"
"Garbage Not Collected","Environmental Services","9##","WINDSOR","WARD 3","Phone","FEB 20, 2025 11:32:59 AM"
