"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","ANCASTER","WARD 1","Phone","AUG 07, 2024 02:08:11 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","16##","NORTHWAY","WARD 10","Citizen Mobile Apps","AUG 08, 2024 12:25:53 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","15##","LINCOLN","WARD 4","Phone","AUG 09, 2024 02:30:49 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","29##","DONNELLY","WARD 2","E-Mail","AUG 12, 2024 08:46:41 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HIGHLAND","WARD 3","Phone","AUG 12, 2024 09:23:06 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","38##","YELLOWOOD","WARD 9","Citizen Mobile Apps","AUG 12, 2024 11:17:50 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","CORA GREENWOOD","WARD 7","Phone","AUG 12, 2024 02:23:20 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","8##","MARION","WARD 4","Phone","AUG 13, 2024 10:10:25 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","ST JOSEPH","WARD 2","Phone","AUG 13, 2024 02:14:14 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","WYANDOTTE","WARD 4","Phone","AUG 14, 2024 08:16:27 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","4##","PIERRE","WARD 4","Phone","AUG 14, 2024 10:27:34 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","15##","LINCOLN","WARD 4","Phone","AUG 14, 2024 12:58:36 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","101##","SHENANDOAH","WARD 7","Phone","AUG 14, 2024 03:05:40 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","2##","RANDOLPH","WARD 2","Phone","AUG 15, 2024 03:48:57 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","2##","GILES","WARD 3","Phone","AUG 19, 2024 10:07:52 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","HALL","WARD 4","Phone","AUG 19, 2024 10:50:09 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","78##","CEDARVIEW","WARD 6","Phone","AUG 19, 2024 12:51:04 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","PIERRE","WARD 4","Phone","AUG 19, 2024 01:51:32 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","28##","HOWARD","WARD 10","Phone","AUG 20, 2024 09:52:39 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","NIAGARA","WARD 4","Phone","AUG 20, 2024 12:39:56 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","51##","TECUMSEH","WARD 8","Phone","AUG 21, 2024 11:48:43 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","ASKIN","WARD 1","Citizen Mobile Apps","OCT 15, 2024 08:28:49 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","GLADSTONE","WARD 4","Phone","OCT 17, 2024 10:28:16 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","RANDOLPH","WARD 2","Phone","SEP 04, 2024 08:34:58 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","RANDOLPH","WARD 2","Phone","SEP 11, 2024 09:43:34 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","8##","SILVERDALE","WARD 1","Phone","NOV 28, 2024 03:07:35 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","FELIX","WARD 2","Phone","NOV 08, 2024 09:48:09 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","6##","UNIVERSITY","WARD 3","Phone","NOV 29, 2024 01:57:44 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","22##","TECUMSEH","WARD 2","Phone","APR 09, 2024 01:36:42 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","HARRISON","WARD 2","Phone","APR 12, 2024 03:50:41 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","14##","MARK","WARD 10","Phone","MAY 10, 2024 01:58:41 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","0##","HANNA","WARD 3","Phone","MAY 16, 2024 08:27:33 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","BRUCE","WARD 3","Phone","MAY 16, 2024 01:52:01 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","15##","SOUTH CAMERON","WARD 10","E-Mail","MAY 21, 2024 09:06:13 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WIGLE","WARD 2","Phone","MAY 22, 2024 11:12:11 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","JOSEPHINE","WARD 2","Phone","JUL 23, 2024 03:55:11 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LILLIAN","WARD 4","Phone","SEP 18, 2024 07:14:56 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","17##","EVERTS","WARD 10","Phone","MAR 05, 2024 10:54:19 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WIGLE","WARD 2","Phone","MAY 06, 2024 02:15:58 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","PIERRE","WARD 4","Phone","MAY 22, 2024 01:13:03 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","12##","TILSTON","WARD 2","Phone","MAY 24, 2024 08:08:41 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","19##","PILLETTE","WARD 5","Phone","MAY 30, 2024 10:18:39 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","16##","TAYLOR","WARD 2","Phone","JUN 17, 2024 08:12:40 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","28##","RADISSON","WARD 10","Phone","JUN 17, 2024 01:08:51 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","2##","RANDOLPH","WARD 2","Phone","JUN 19, 2024 01:04:59 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","RANDOLPH","WARD 2","Phone","MAY 29, 2024 11:08:04 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","RANDOLPH","WARD 2","Citizen Mobile Apps","MAY 29, 2024 08:14:15 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","17##","MARK","WARD 10","Phone","JUN 11, 2024 09:26:45 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","GIRARDOT","WARD 2","Phone","JUN 27, 2024 03:43:27 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","MARENTETTE","WARD 4","Phone","JUL 25, 2024 10:14:35 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","GIRARDOT","WARD 2","Phone","JUL 03, 2024 12:53:45 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","12##","HIGH","WARD 5","Phone","MAY 31, 2024 01:15:00 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","4##","ERIE","WARD 3","Phone","JUN 26, 2024 08:21:06 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","BRUCE","WARD 3","Phone","JUN 20, 2024 10:32:40 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","LANGLOIS","WARD 4","Phone","JUL 09, 2024 08:36:47 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","13##","WYANDOTTE","WARD 4","Phone","AUG 01, 2024 08:05:57 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","15##","TECUMSEH","WARD 4","Phone","JUL 16, 2024 03:07:16 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","12##","MCKAY","WARD 2","Phone","SEP 04, 2024 09:43:28 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","12##","DOUGALL","WARD 3","E-Mail","SEP 13, 2024 08:47:11 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","33##","RANDOLPH","WARD 1","Phone","SEP 24, 2024 12:10:16 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","33##","WOODWARD","WARD 9","Phone","OCT 09, 2024 10:58:45 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","27##","CURRY","WARD 10","Phone","AUG 02, 2024 11:40:36 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","ST JOSEPH","WARD 2","E-Mail","AUG 02, 2024 01:29:24 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","27##","CURRY","WARD 10","Phone","AUG 02, 2024 02:58:03 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","ST JOSEPH","WARD 2","Phone","AUG 02, 2024 03:10:36 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","23##","NORCREST","WARD 7","Phone","JUN 25, 2024 11:45:43 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","TOURNIER","WARD 2","Phone","JUN 26, 2024 09:11:30 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","BRUCE","WARD 3","Phone","SEP 03, 2024 03:35:13 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LINCOLN","WARD 4","Phone","SEP 06, 2024 10:14:20 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","43##","MOUNT ROYAL","WARD 1","Citizen Mobile Apps","SEP 16, 2024 03:45:50 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","KILDARE","WARD 4","Phone","SEP 10, 2024 03:53:27 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","HARRIS","WARD 2","Phone","SEP 12, 2024 12:17:50 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","HALL","WARD 4","E-Mail","SEP 19, 2024 10:28:46 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","8##","CHATHAM","WARD 4","Phone","SEP 24, 2024 10:31:57 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","PARENT","WARD 4","Phone","SEP 26, 2024 01:17:54 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","14##","OTTAWA","WARD 4","E-Mail","SEP 24, 2024 09:33:19 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","MCEWAN","WARD 2","Phone","OCT 21, 2024 11:39:15 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","MILL","WARD 2","Phone","SEP 16, 2024 08:38:35 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","19##","COLLEGE","WARD 2","Phone","SEP 16, 2024 01:20:43 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","42##","WEST","WARD 1","Phone","MAY 23, 2024 03:21:29 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","25##","KILDARE","WARD 4","Phone","MAY 29, 2024 09:51:29 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","11##","SETTLER'S","WARD 1","Phone","MAY 29, 2024 01:08:57 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","12##","SETTLER'S","WARD 1","Phone","MAY 23, 2024 01:40:14 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","42##","MASOTTI","WARD 9","Phone","JUN 03, 2024 11:30:44 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","13##","SHEPHERD","WARD 4","Web Intake","SEP 09, 2024 11:50:37 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","4##","PARTINGTON","WARD 2","E-Mail","OCT 08, 2024 12:56:45 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","HIGHLAND","WARD 3","Citizen Mobile Apps","OCT 10, 2024 02:26:33 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","RANDOLPH","WARD 2","Phone","NOV 04, 2024 02:22:21 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOWARD","WARD 3","Phone","OCT 23, 2024 10:43:28 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","38##","DEVONWOOD","WARD 9","Phone","MAY 31, 2024 08:26:48 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","25##","FRANCOIS","WARD 5","Phone","JUN 04, 2024 09:08:35 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","19##","RANDOLPH","WARD 10","Phone","OCT 09, 2024 01:38:40 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","36##","GIRARDOT","WARD 2","Phone","JUN 07, 2024 08:08:37 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","5##","RANDOLPH","WARD 2","Phone","OCT 10, 2024 12:17:49 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","10##","PIERRE","WARD 4","Phone","AUG 28, 2024 11:50:03 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","19##","OTTAWA","WARD 4","Phone","OCT 02, 2024 11:14:57 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","6##","JOSEPHINE","WARD 2","Phone","JUL 23, 2024 03:55:08 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","2##","GILES","WARD 3","Phone","JUL 23, 2024 03:02:43 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","35##","DANDURAND","WARD 1","Phone","JUL 23, 2024 03:27:03 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","24##","DOUGALL","WARD 10","Phone","JUN 12, 2024 09:07:33 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","HALL","WARD 4","Phone","JUN 12, 2024 09:51:53 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","19##","RANDOLPH","WARD 10","Phone","OCT 01, 2024 11:54:26 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","9##","GLADSTONE","WARD 4","Phone","OCT 15, 2024 09:39:27 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","26##","SYCAMORE","WARD 8","Phone","OCT 07, 2024 10:46:17 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","24##","RADCLIFF","WARD 7","Phone","OCT 08, 2024 09:19:17 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","30##","PETER","WARD 2","Phone","MAY 21, 2024 10:29:01 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","DYNASTY","WARD 1","Phone","OCT 17, 2024 10:15:30 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","32##","CURRY","WARD 1","Phone","NOV 13, 2024 02:29:02 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","3##","LOGAN","WARD 3","Citizen Mobile Apps","NOV 22, 2024 11:03:34 AM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","7##","ELLIOTT","WARD 4","Phone","NOV 26, 2024 01:24:11 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","34##","PETER","WARD 2","Phone","NOV 27, 2024 01:04:23 PM"
"Garbage Preparation Issues","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HIGHLAND","WARD 3","Phone","OCT 16, 2024 09:24:29 AM"
