"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Recycling Not Collected","Environmental Services","26##","BYNG","WARD 4","Phone","JUL 19, 2024 01:36:27 PM"
"Recycling Not Collected","Environmental Services","60##","RHODES","WARD 9","Phone","JUL 19, 2024 01:48:34 PM"
"Recycling Not Collected","Environmental Services","30##","CLEMENCEAU","WARD 8","Phone","JUL 19, 2024 03:21:18 PM"
"Recycling Not Collected","Environmental Services","35##","MULFORD","WARD 2","Phone","JUL 23, 2024 11:35:08 AM"
"Recycling Not Collected","Environmental Services","31##","MARENTETTE","WARD 9","Phone","SEP 03, 2024 09:26:26 AM"
"Recycling Not Collected","Environmental Services","106##","TECUMSEH","WARD 7","Phone","SEP 03, 2024 12:39:51 PM"
"Recycling Not Collected","Environmental Services","18##","HURON CHURCH","WARD 2","Phone","JUL 31, 2024 02:07:46 PM"
"Recycling Not Collected","Environmental Services","39##","BORRELLI","WARD 1","Phone","JUL 31, 2024 03:06:14 PM"
"Recycling Not Collected","Environmental Services","15##","OUELLETTE","WARD 3","Phone","JUL 25, 2024 09:30:17 AM"
"Recycling Not Collected","Environmental Services","24##","GEORGE","WARD 5","Phone","AUG 15, 2024 02:44:23 PM"
"Recycling Not Collected","Environmental Services","39##","RONALD","WARD 9","Phone","JUL 04, 2024 08:04:55 AM"
"Recycling Not Collected","Environmental Services","40##","KENNEDY","WARD 1","Phone","JUL 04, 2024 08:15:03 AM"
"Recycling Not Collected","Environmental Services","59##","WYANDOTTE","WARD 6","Phone","JUL 04, 2024 09:09:45 AM"
"Recycling Not Collected","Environmental Services","2##","DROUILLARD","WARD 5","Phone","JUN 14, 2024 09:53:52 AM"
"Recycling Not Collected","Environmental Services","10##","UNIVERSITY","WARD 3","Phone","SEP 18, 2024 08:46:34 AM"
"Recycling Not Collected","Environmental Services","53##","ADSTOLL","WARD 8","Phone","SEP 18, 2024 10:13:22 AM"
"Recycling Not Collected","Environmental Services","6##","WELLINGTON","WARD 3","Phone","SEP 18, 2024 10:23:20 AM"
"Recycling Not Collected","Environmental Services","18##","HURON CHURCH","WARD 2","Phone","SEP 19, 2024 11:07:09 AM"
"Recycling Not Collected","Environmental Services","26##","CHANDLER","WARD 5","Phone","JUN 06, 2024 11:21:05 AM"
"Recycling Not Collected","Environmental Services","10##","NIAGARA","WARD 4","Phone","JUN 27, 2024 04:01:35 PM"
"Recycling Not Collected","Environmental Services","21##","RIVERSIDE","WARD 2","E-Mail","JUN 28, 2024 08:35:13 AM"
"Recycling Not Collected","Environmental Services","13##","LAUZON","WARD 6","Phone","AUG 09, 2024 08:24:01 AM"
"Recycling Not Collected","Environmental Services","43##","SANDWICH","WARD 1","Phone","AUG 09, 2024 11:15:19 AM"
"Recycling Not Collected","Environmental Services","15##","LINCOLN","WARD 4","Phone","AUG 09, 2024 03:01:08 PM"
"Recycling Not Collected","Environmental Services","12##","NORTH TALBOT","WARD 1","Phone","JUN 20, 2024 11:55:17 AM"
"Recycling Not Collected","Environmental Services","0##","BONITA","WARD 9","Phone","JUN 20, 2024 03:26:59 PM"
"Recycling Not Collected","Environmental Services","19##","JEFFERSON","WARD 8","Citizen Mobile Apps","JUN 21, 2024 04:58:35 PM"
"Recycling Not Collected","Environmental Services","32##","JEFFERSON","WARD 8","Phone","JUN 24, 2024 08:19:18 AM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","JUN 06, 2024 02:02:19 PM"
"Recycling Not Collected","Environmental Services","16##","FULLER","WARD 9","Phone","JUN 06, 2024 02:42:40 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Phone","JUN 06, 2024 03:04:52 PM"
"Recycling Not Collected","Environmental Services","36##","STEPHANIE","WARD 9","Phone","JUN 06, 2024 03:25:06 PM"
"Recycling Not Collected","Environmental Services","46##","TECUMSEH","WARD 5","Citizen Mobile Apps","JUN 06, 2024 04:07:18 PM"
"Recycling Not Collected","Environmental Services","19##","PROVINCIAL","WARD 9","Phone","JUN 07, 2024 08:16:41 AM"
"Recycling Not Collected","Environmental Services","39##","ST JULIEN","WARD 5","Phone","JUN 07, 2024 10:25:38 AM"
"Recycling Not Collected","Environmental Services","79##","FOREST GLADE","WARD 8","Web Intake","MAY 27, 2024 10:49:00 AM"
"Recycling Not Collected","Environmental Services","9##","RAYMO","WARD 6","Phone","MAY 27, 2024 11:08:12 AM"
"Recycling Not Collected","Environmental Services","15##","RIVERSIDE","WARD 4","Phone","MAY 27, 2024 11:22:09 AM"
"Recycling Not Collected","Environmental Services","49##","RIVERSIDE","WARD 6","Phone","MAY 27, 2024 11:34:21 AM"
"Recycling Not Collected","Environmental Services","29##","RUTH","WARD 7","E-Mail","MAY 27, 2024 01:17:02 PM"
"Recycling Not Collected","Environmental Services","47##","RIVERSIDE","WARD 6","E-Mail","MAY 27, 2024 03:11:55 PM"
"Recycling Not Collected","Environmental Services","33##","SANDWICH","WARD 2","Phone","JUN 12, 2024 11:38:50 AM"
"Recycling Not Collected","Environmental Services","17##","EAST GATE ESTATES","WARD 8","Phone","JUN 10, 2024 04:00:59 PM"
"Recycling Not Collected","Environmental Services","33##","SANDWICH","WARD 2","Phone","JUN 12, 2024 08:27:16 AM"
"Recycling Not Collected","Environmental Services","35##","QUEEN","WARD 2","Phone","JUN 12, 2024 09:23:40 AM"
"Recycling Not Collected","Environmental Services","33##","SANDWICH","WARD 2","Phone","JUN 12, 2024 10:08:02 AM"
"Recycling Not Collected","Environmental Services","33##","SANDWICH","WARD 2","Phone","JUN 12, 2024 08:45:23 AM"
"Recycling Not Collected","Environmental Services","10##","ASSUMPTION","WARD 4","Phone","MAY 31, 2024 08:22:46 AM"
"Recycling Not Collected","Environmental Services","38##","REGINALD","WARD 5","Phone","MAY 31, 2024 08:32:51 AM"
"Recycling Not Collected","Environmental Services","43##","SEMINOLE","WARD 5","Phone","OCT 03, 2024 08:20:29 AM"
"Recycling Not Collected","Environmental Services","30##","MARENTETTE","WARD 9","Phone","OCT 03, 2024 11:55:10 AM"
"Recycling Not Collected","Environmental Services","13##","WINDSOR","WARD 3","Phone","OCT 03, 2024 12:31:31 PM"
"Recycling Not Collected","Environmental Services","15##","OTTAWA","WARD 4","Phone","OCT 03, 2024 12:45:53 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Citizen Mobile Apps","MAY 27, 2024 04:10:21 PM"
"Recycling Not Collected","Environmental Services","23##","GLENWOOD","WARD 10","Citizen Mobile Apps","JUN 18, 2024 01:09:56 PM"
"Recycling Not Collected","Environmental Services","21##","WYANDOTTE","WARD 4","Phone","MAY 28, 2024 12:57:53 PM"
"Recycling Not Collected","Environmental Services","24##","SANTO","WARD 1","Phone","JUN 05, 2024 08:27:16 AM"
"Recycling Not Collected","Environmental Services","34##","LONGFELLOW","WARD 1","Phone","JUN 05, 2024 08:41:22 AM"
"Recycling Not Collected","Environmental Services","37##","PETER","WARD 2","Phone","JUN 05, 2024 10:48:18 AM"
"Recycling Not Collected","Environmental Services","39##","MANZANILLO","WARD 9","Phone","JUN 05, 2024 03:18:22 PM"
"Recycling Not Collected","Environmental Services","62##","THORNBERRY","WARD 8","Phone","AUG 07, 2024 10:00:24 AM"
"Recycling Not Collected","Environmental Services","35##","TECUMSEH","WARD 2","Phone","AUG 07, 2024 11:18:55 AM"
"Recycling Not Collected","Environmental Services","32##","JEFFERSON","WARD 8","Web Intake","JUN 08, 2024 02:16:27 PM"
"Recycling Not Collected","Environmental Services","18##","EAST GATE ESTATES","WARD 8","Phone","AUG 23, 2024 02:01:35 PM"
"Recycling Not Collected","Environmental Services","18##","EAST GATE ESTATES","WARD 8","Phone","AUG 23, 2024 02:51:51 PM"
"Recycling Not Collected","Environmental Services","10##","LANGLOIS","WARD 4","Phone","JUL 11, 2024 08:28:40 AM"
"Recycling Not Collected","Environmental Services","9##","OAK","WARD 3","Phone","JUL 11, 2024 08:28:42 AM"
"Recycling Not Collected","Environmental Services","7##","SUNSET","WARD 2","Phone","JUL 11, 2024 09:43:15 AM"
"Recycling Not Collected","Environmental Services","38##","REGINALD","WARD 5","Phone","JUL 12, 2024 10:32:39 AM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","JUL 26, 2024 08:54:56 AM"
"Recycling Not Collected","Environmental Services","36##","VICTORIA","WARD 9","Phone","AUG 13, 2024 03:24:52 PM"
"Recycling Not Collected","Environmental Services","31##","KENILWORTH","WARD 9","Phone","AUG 14, 2024 08:42:42 AM"
"Recycling Not Collected","Environmental Services","30##","KENILWORTH","WARD 9","Phone","AUG 14, 2024 08:52:44 AM"
"Recycling Not Collected","Environmental Services","1##","HAMPTON","WARD 9","Phone","AUG 14, 2024 09:02:50 AM"
"Recycling Not Collected","Environmental Services","1##","HAMPTON","WARD 9","Phone","AUG 14, 2024 09:08:49 AM"
"Recycling Not Collected","Environmental Services","30##","KENILWORTH","WARD 9","Phone","AUG 14, 2024 09:53:10 AM"
"Recycling Not Collected","Environmental Services","30##","KENILWORTH","WARD 9","Phone","AUG 14, 2024 09:53:13 AM"
"Recycling Not Collected","Environmental Services","1##","HAMPTON","WARD 9","Phone","AUG 14, 2024 10:15:30 AM"
"Recycling Not Collected","Environmental Services","14##","SAGEBRUSH","WARD 1","Phone","AUG 14, 2024 11:11:47 AM"
"Recycling Not Collected","Environmental Services","24##","TOURANGEAU","WARD 5","Phone","AUG 29, 2024 02:30:15 PM"
"Recycling Not Collected","Environmental Services","40##","INDUSTRIAL","WARD 2","Phone","AUG 30, 2024 08:18:19 AM"
"Recycling Not Collected","Environmental Services","13##","TECUMSEH","WARD 10","Phone","AUG 30, 2024 08:24:22 AM"
"Recycling Not Collected","Environmental Services","25##","DOUGALL","WARD 10","Phone","AUG 30, 2024 10:03:11 AM"
"Recycling Not Collected","Environmental Services","36##","TECUMSEH","WARD 5","Phone","AUG 30, 2024 09:08:45 AM"
"Recycling Not Collected","Environmental Services","11##","OUELLETTE","WARD 3","Phone","AUG 30, 2024 02:13:04 PM"
"Recycling Not Collected","Environmental Services","5##","CABANA","WARD 9","Phone","AUG 30, 2024 09:26:51 AM"
"Recycling Not Collected","Environmental Services","2##","ISABELLE","WARD 6","Citizen Mobile Apps","JUL 26, 2024 02:49:42 PM"
"Recycling Not Collected","Environmental Services","102##","PEPPERVINE","WARD 7","Phone","JUL 29, 2024 09:55:57 AM"
"Recycling Not Collected","Environmental Services","12##","BELLEPERCHE","WARD 6","Phone","JUL 29, 2024 11:08:33 AM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","AUG 12, 2024 10:11:20 AM"
"Recycling Not Collected","Environmental Services","14##","OTTAWA","WARD 4","Phone","AUG 13, 2024 08:35:36 AM"
"Recycling Not Collected","Environmental Services","36##","MUNICH","WARD 9","Citizen Mobile Apps","AUG 16, 2024 01:28:49 PM"
"Recycling Not Collected","Environmental Services","29##","GRANDVIEW","WARD 8","Phone","AUG 19, 2024 08:10:55 AM"
"Recycling Not Collected","Environmental Services","60##","RHODES","WARD 9","Phone","JUL 08, 2024 09:53:33 AM"
"Recycling Not Collected","Environmental Services","37##","GLENFIELD","WARD 2","Citizen Mobile Apps","JUL 09, 2024 09:29:10 AM"
"Recycling Not Collected","Environmental Services","87##","RIVERSIDE","WARD 6","Phone","JUL 22, 2024 02:07:17 PM"
"Recycling Not Collected","Environmental Services","21##","MCKAY","WARD 10","Phone","JUL 24, 2024 08:10:33 AM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","JUL 24, 2024 12:28:37 PM"
"Recycling Not Collected","Environmental Services","13##","DOUGALL","WARD 3","Phone","JUL 24, 2024 02:15:24 PM"
"Recycling Not Collected","Environmental Services","16##","MARENTETTE","WARD 4","Phone","JUL 24, 2024 03:19:51 PM"
"Recycling Not Collected","Environmental Services","24##","JOS ST LOUIS","WARD 8","Phone","SEP 17, 2024 10:48:32 AM"
"Recycling Not Collected","Environmental Services","2##","TECUMSEH","WARD 3","Phone","SEP 17, 2024 11:55:03 AM"
"Recycling Not Collected","Environmental Services","0##","UNIVERSITY","WARD 3","Phone","AUG 15, 2024 10:58:44 AM"
"Recycling Not Collected","Environmental Services","10##","FORD","WARD 6","Phone","AUG 15, 2024 02:54:32 PM"
"Recycling Not Collected","Environmental Services","1##","UNIVERSITY","WARD 3","Phone","JUN 27, 2024 12:48:07 PM"
"Recycling Not Collected","Environmental Services","10##","CORA GREENWOOD","WARD 7","Citizen Mobile Apps","JUN 01, 2024 03:49:08 PM"
"Recycling Not Collected","Environmental Services","4##","WATSON","WARD 6","Phone","JUN 03, 2024 02:46:10 PM"
"Recycling Not Collected","Environmental Services","31##","ELMWOOD","WARD 7","Phone","JUN 21, 2024 12:24:30 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JUN 24, 2024 05:47:27 PM"
"Recycling Not Collected","Environmental Services","38##","MALDEN","WARD 2","Phone","JUN 25, 2024 10:57:23 AM"
"Recycling Not Collected","Environmental Services","20##","DAYTONA","WARD 10","Phone","JUN 25, 2024 01:18:22 PM"
"Recycling Not Collected","Environmental Services","29##","WILDWOOD","WARD 7","Phone","JUL 16, 2024 08:08:00 AM"
"Recycling Not Collected","Environmental Services","44##","NORTH SERVICE","WARD 5","Phone","JUN 21, 2024 08:38:46 AM"
"Recycling Not Collected","Environmental Services","2##","STRABANE","WARD 5","Phone","OCT 30, 2024 03:16:41 PM"
"Recycling Not Collected","Environmental Services","15##","HICKORY","WARD 5","E-Mail","JUN 28, 2024 01:37:30 PM"
"Recycling Not Collected","Environmental Services","15##","EVERTS","WARD 10","Citizen Mobile Apps","JUN 25, 2024 01:26:28 PM"
"Recycling Not Collected","Environmental Services","36##","KING","WARD 2","E-Mail","JUN 26, 2024 08:49:26 AM"
"Recycling Not Collected","Environmental Services","3##","BRIDGE","WARD 2","Phone","JUN 26, 2024 11:04:26 AM"
"Recycling Not Collected","Environmental Services","12##","NIAGARA","WARD 4","Phone","JUN 26, 2024 11:58:46 AM"
"Recycling Not Collected","Environmental Services","9##","LOUIS","WARD 4","Phone","JUN 27, 2024 08:46:17 AM"
"Recycling Not Collected","Environmental Services","24##","PARTINGTON","WARD 10","Phone","AUG 14, 2024 01:26:53 PM"
"Recycling Not Collected","Environmental Services","4##","VICTORIA","WARD 3","Phone","AUG 15, 2024 09:19:57 AM"
"Recycling Not Collected","Environmental Services","18##","EAST GATE ESTATES","WARD 8","Phone","JUL 15, 2024 03:38:38 PM"
"Recycling Not Collected","Environmental Services","34##","RANKIN","WARD 1","Citizen Mobile Apps","JUL 16, 2024 08:09:30 PM"
"Recycling Not Collected","Environmental Services","35##","VICTORIA","WARD 9","Phone","JUL 17, 2024 08:09:01 AM"
"Recycling Not Collected","Environmental Services","35##","DOUGALL","WARD 9","Phone","JUL 17, 2024 09:07:28 AM"
"Recycling Not Collected","Environmental Services","15##","BOWLER","WARD 6","E-Mail","JUL 29, 2024 12:27:07 PM"
"Recycling Not Collected","Environmental Services","24##","JOS ST LOUIS","WARD 8","Phone","JUL 29, 2024 02:52:09 PM"
"Recycling Not Collected","Environmental Services","7##","BRANT","WARD 4","Citizen Mobile Apps","JUL 29, 2024 05:17:15 PM"
"Recycling Not Collected","Environmental Services","26##","LAUZON","WARD 8","Citizen Mobile Apps","JUL 29, 2024 06:05:37 PM"
"Recycling Not Collected","Environmental Services","2##","EDINBOROUGH","WARD 10","E-Mail","JUL 18, 2024 03:15:16 PM"
"Recycling Not Collected","Environmental Services","85##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JUL 23, 2024 08:19:39 AM"
"Recycling Not Collected","Environmental Services","37##","GLENFIELD","WARD 2","Citizen Mobile Apps","JUL 23, 2024 07:08:34 PM"
"Recycling Not Collected","Environmental Services","7##","TUSCARORA","WARD 4","Citizen Mobile Apps","SEP 10, 2024 03:45:20 PM"
"Recycling Not Collected","Environmental Services","31##","DEVON","WARD 9","Phone","SEP 11, 2024 12:16:47 PM"
"Recycling Not Collected","Environmental Services","15##","FELIX","WARD 2","Phone","JUL 24, 2024 09:25:09 AM"
"Recycling Not Collected","Environmental Services","3##","CAMPBELL","WARD 2","Phone","JUL 24, 2024 10:07:27 AM"
"Recycling Not Collected","Environmental Services","14##","ARGYLE","WARD 4","Phone","OCT 31, 2024 01:09:03 PM"
"Recycling Not Collected","Environmental Services","60##","NORTH SERVICE","WARD 8","Phone","OCT 31, 2024 01:30:04 PM"
"Recycling Not Collected","Environmental Services","19##","PROVINCIAL","WARD 9","Phone","NOV 19, 2024 08:09:57 AM"
"Recycling Not Collected","Environmental Services","10##","UNIVERSITY","WARD 3","Phone","OCT 02, 2024 11:31:46 AM"
"Recycling Not Collected","Environmental Services","32##","SANDWICH","WARD 2","Phone","OCT 02, 2024 01:31:56 PM"
"Recycling Not Collected","Environmental Services","3##","HALL","WARD 4","Citizen Mobile Apps","OCT 02, 2024 02:35:51 PM"
"Recycling Not Collected","Environmental Services","116##","TECUMSEH","WARD 7","Phone","OCT 02, 2024 03:49:33 PM"
"Recycling Not Collected","Environmental Services","4##","ERIE","WARD 3","Phone","SEP 06, 2024 11:42:56 AM"
"Recycling Not Collected","Environmental Services","12##","DROUILLARD","WARD 5","Phone","SEP 09, 2024 09:43:39 AM"
"Recycling Not Collected","Environmental Services","21##","RICHMOND","WARD 4","E-Mail","SEP 09, 2024 12:44:59 PM"
"Recycling Not Collected","Environmental Services","19##","MANITOBA","WARD 10","Phone","AUG 21, 2024 08:43:09 AM"
"Recycling Not Collected","Environmental Services","8##","SUNSET","WARD 2","Phone","AUG 21, 2024 09:39:42 AM"
"Recycling Not Collected","Environmental Services","1##","SHEPHERD","WARD 3","Phone","AUG 22, 2024 08:13:51 AM"
"Recycling Not Collected","Environmental Services","55##","CORONATION","WARD 8","Phone","AUG 22, 2024 09:20:30 AM"
"Recycling Not Collected","Environmental Services","13##","LAUZON","WARD 6","Phone","AUG 22, 2024 12:35:51 PM"
"Recycling Not Collected","Environmental Services","16##","VICTORIA","WARD 3","Phone","AUG 22, 2024 03:04:59 PM"
"Recycling Not Collected","Environmental Services","15##","OUELLETTE","WARD 3","Phone","SEP 04, 2024 02:59:53 PM"
"Recycling Not Collected","Environmental Services","8##","OTTAWA","WARD 4","Phone","SEP 05, 2024 03:41:50 PM"
"Recycling Not Collected","Environmental Services","10##","UNIVERSITY","WARD 3","Citizen Mobile Apps","SEP 06, 2024 07:57:12 AM"
"Recycling Not Collected","Environmental Services","26##","NORTHWOOD","WARD 10","Phone","SEP 06, 2024 09:50:08 AM"
"Recycling Not Collected","Environmental Services","14##","UNIVERSITY","WARD 2","Phone","SEP 05, 2024 08:16:22 AM"
"Recycling Not Collected","Environmental Services","43##","SANDWICH","WARD 1","Phone","SEP 05, 2024 08:46:35 AM"
"Recycling Not Collected","Environmental Services","59##","WYANDOTTE","WARD 6","Phone","SEP 23, 2024 12:09:20 PM"
"Recycling Not Collected","Environmental Services","10##","LANGLOIS","WARD 4","Phone","OCT 17, 2024 11:16:21 AM"
"Recycling Not Collected","Environmental Services","6##","WELLINGTON","WARD 3","Phone","OCT 17, 2024 01:05:25 PM"
"Recycling Not Collected","Environmental Services","61##","WYANDOTTE","WARD 6","Phone","AUG 26, 2024 09:30:56 AM"
"Recycling Not Collected","Environmental Services","26##","MEADOWBROOK","WARD 8","E-Mail","AUG 26, 2024 11:42:04 AM"
"Recycling Not Collected","Environmental Services","36##","MUNICH","WARD 9","E-Mail","AUG 27, 2024 10:44:32 AM"
"Recycling Not Collected","Environmental Services","24##","PARTINGTON","WARD 10","Phone","AUG 28, 2024 10:19:19 AM"
"Recycling Not Collected","Environmental Services","13##","OUELLETTE","WARD 3","Phone","AUG 28, 2024 12:38:24 PM"
"Recycling Not Collected","Environmental Services","25##","OUELLETTE","WARD 10","E-Mail","AUG 28, 2024 01:52:56 PM"
"Recycling Not Collected","Environmental Services","3##","RIVERSIDE","WARD 3","Phone","AUG 29, 2024 08:29:27 AM"
"Recycling Not Collected","Environmental Services","10##","OUELLETTE","WARD 3","Phone","AUG 29, 2024 02:10:08 PM"
"Recycling Not Collected","Environmental Services","8##","GLIDDEN","WARD 6","Phone","NOV 07, 2024 10:47:12 AM"
"Recycling Not Collected","Environmental Services","27##","MELDRUM","WARD 5","Phone","NOV 07, 2024 12:05:47 PM"
"Recycling Not Collected","Environmental Services","0##","EUGENIE","WARD 10","Citizen Mobile Apps","NOV 07, 2024 12:27:17 PM"
"Recycling Not Collected","Environmental Services","33##","MANNHEIM","WARD 9","Phone","SEP 17, 2024 03:28:41 PM"
"Recycling Not Collected","Environmental Services","36##","TECUMSEH","WARD 5","Phone","SEP 19, 2024 08:58:13 AM"
"Recycling Not Collected","Environmental Services","13##","OTTAWA","WARD 4","Phone","SEP 20, 2024 08:52:47 AM"
"Recycling Not Collected","Environmental Services","9##","OTTAWA","WARD 4","Phone","SEP 20, 2024 09:37:28 AM"
"Recycling Not Collected","Environmental Services","39##","SEMINOLE","WARD 5","Phone","SEP 20, 2024 11:56:37 AM"
"Recycling Not Collected","Environmental Services","24##","CENTRAL","WARD 5","Phone","OCT 04, 2024 09:17:46 AM"
"Recycling Not Collected","Environmental Services","2##","LAUZON","WARD 6","Phone","OCT 04, 2024 11:27:37 AM"
"Recycling Not Collected","Environmental Services","12##","LAUZON","WARD 6","Phone","OCT 04, 2024 03:03:43 PM"
"Recycling Not Collected","Environmental Services","4##","TECUMSEH","WARD 3","Phone","SEP 13, 2024 12:46:55 PM"
"Recycling Not Collected","Environmental Services","22##","ROXBOROUGH","WARD 10","Citizen Mobile Apps","JAN 23, 2024 12:21:55 PM"
"Recycling Not Collected","Environmental Services","16##","OLIVE","WARD 8","Citizen Mobile Apps","APR 05, 2024 05:16:53 PM"
"Recycling Not Collected","Environmental Services","19##","FERNDALE","WARD 8","Phone","APR 12, 2024 03:30:31 PM"
"Recycling Not Collected","Environmental Services","6##","SOUTH PACIFIC","WARD 10","Phone","JAN 18, 2024 01:52:26 PM"
"Recycling Not Collected","Environmental Services","39##","SEMINOLE","WARD 5","Phone","FEB 09, 2024 01:06:41 PM"
"Recycling Not Collected","Environmental Services","23##","CALIFORNIA","WARD 10","Phone","FEB 13, 2024 12:17:20 PM"
"Recycling Not Collected","Environmental Services","49##","RIVERSIDE","WARD 6","Phone","FEB 27, 2024 09:17:08 AM"
"Recycling Not Collected","Environmental Services","21##","HALL","WARD 4","Phone","AUG 16, 2024 11:40:10 AM"
"Recycling Not Collected","Environmental Services","11##","GARDEN COURT","WARD 6","Phone","JAN 19, 2024 03:16:01 PM"
"Recycling Not Collected","Environmental Services","16##","PROVINCIAL","WARD 9","Phone","JAN 18, 2024 08:36:02 AM"
"Recycling Not Collected","Environmental Services","46##","UNICORN","WARD 9","E-Mail","JAN 18, 2024 11:35:33 AM"
"Recycling Not Collected","Environmental Services","40##","WALKER","WARD 9","Citizen Mobile Apps","JAN 18, 2024 12:23:48 PM"
"Recycling Not Collected","Environmental Services","49##","RIVERSIDE","WARD 6","Phone","FEB 27, 2024 09:15:07 AM"
"Recycling Not Collected","Environmental Services","32##","RANDOLPH","WARD 1","Phone","FEB 28, 2024 08:25:58 AM"
"Recycling Not Collected","Environmental Services","15##","HOWARD","WARD 3","Phone","FEB 28, 2024 11:24:12 AM"
"Recycling Not Collected","Environmental Services","67##","CHARLIE BROOKS","WARD 8","Phone","APR 11, 2024 01:20:32 PM"
"Recycling Not Collected","Environmental Services","34##","WOODWARD","WARD 9","Phone","APR 11, 2024 02:29:12 PM"
"Recycling Not Collected","Environmental Services","16##","LINCOLN","WARD 4","Phone","APR 12, 2024 10:58:29 AM"
"Recycling Not Collected","Environmental Services","39##","ALICE","WARD 5","Phone","JAN 12, 2024 12:03:54 PM"
"Recycling Not Collected","Environmental Services","85##","DARLINGTON","WARD 6","Phone","JAN 12, 2024 03:27:27 PM"
"Recycling Not Collected","Environmental Services","77##","WYANDOTTE","WARD 6","Phone","OCT 15, 2024 01:48:46 PM"
"Recycling Not Collected","Environmental Services","31##","ELMWOOD","WARD 7","E-Mail","FEB 16, 2024 09:33:54 AM"
"Recycling Not Collected","Environmental Services","107##","CLAIRVIEW","WARD 7","Citizen Mobile Apps","FEB 17, 2024 09:09:04 AM"
"Recycling Not Collected","Environmental Services","24##","RIVARD","WARD 8","Phone","MAR 26, 2024 01:30:22 PM"
"Recycling Not Collected","Environmental Services","36##","CHURCH","WARD 1","Web Intake","MAR 26, 2024 04:25:48 PM"
"Recycling Not Collected","Environmental Services","13##","COTTAGE","WARD 6","Phone","JAN 12, 2024 10:05:00 AM"
"Recycling Not Collected","Environmental Services","24##","MERCER","WARD 3","Phone","FEB 29, 2024 03:28:26 PM"
"Recycling Not Collected","Environmental Services","2##","JEFFERSON","WARD 6","Citizen Mobile Apps","JAN 11, 2024 10:37:46 PM"
"Recycling Not Collected","Environmental Services","22##","GLADSTONE","WARD 4","Phone","JAN 19, 2024 09:25:25 AM"
"Recycling Not Collected","Environmental Services","112##","LEATHORNE","WARD 7","Phone","JAN 02, 2024 09:10:06 AM"
"Recycling Not Collected","Environmental Services","83##","EAST MOOR","WARD 6","Phone","JAN 02, 2024 10:46:50 AM"
