"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","42##","DENNISON","WARD 9","Phone","FEB 01, 2023 02:22:17 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","5##","TUSCARORA","WARD 3","Citizen Mobile Apps","JAN 23, 2023 07:08:46 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","22##","DUNESHILL","WARD 7","Phone","JAN 23, 2023 11:18:53 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","OTTAWA","WARD 4","Citizen Mobile Apps","FEB 01, 2023 05:52:14 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","RIVERSIDE DR E & SAND POINT CRT","WARD 7","Phone","JAN 25, 2023 11:46:42 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","HALL AVE & LENS AVE","WARD 4","Phone","JAN 25, 2023 01:38:52 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","TECUMSEH RD E & DROUILLARD RD","WARD 5","Phone","JAN 25, 2023 01:47:42 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","ELFRIEDE","WARD 10","Phone","JAN 25, 2023 02:59:07 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","31##","RUSSELL","WARD 2","Citizen Mobile Apps","JAN 25, 2023 03:29:37 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","10##","GILES","WARD 4","Citizen Mobile Apps","JAN 25, 2023 03:41:40 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","VICTORIA","WARD 3","Phone","JAN 25, 2023 03:58:33 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","46##","TECUMSEH","WARD 5","Citizen Mobile Apps","JAN 25, 2023 04:32:03 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","37##","DANDURAND","WARD 1","Phone","JAN 26, 2023 11:18:57 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","WINDERMERE","WARD 4","Phone","JAN 26, 2023 11:24:03 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","6##","MEMORIAL","WARD 4","E-Mail","JAN 26, 2023 11:27:49 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","18##","WEST GRAND","WARD 1","Phone","JAN 26, 2023 11:28:24 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","73##","RIVERSIDE","WARD 6","Phone","FEB 13, 2023 02:38:21 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","28##","AVONDALE","WARD 10","Phone","JAN 26, 2023 11:44:43 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","13##","FULLER","WARD 9","Phone","JAN 26, 2023 11:44:59 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","THERESA PL & PILLETTE RD","WARD 5","Phone","JAN 26, 2023 11:47:23 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","16##","GEORGE","WARD 5","Phone","JAN 26, 2023 11:51:58 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","28##","AVONDALE","WARD 10","Phone","JAN 26, 2023 12:01:55 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","WINDERMERE","WARD 4","Phone","JAN 26, 2023 12:04:49 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","FOREST GLADE DR & MEADOWBROOK LN","WARD 8","E-Mail","JAN 26, 2023 12:05:03 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","95##","MENARD","WARD 7","Phone","JAN 26, 2023 12:08:08 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","27##","LLOYD GEORGE","WARD 8","Phone","JAN 26, 2023 12:09:54 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","5##","ALAN","WARD 6","Phone","JAN 26, 2023 12:13:44 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","LILLIAN AVE & VANIER ST","WARD 10","Phone","JAN 26, 2023 12:22:08 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","RIVERSIDE","WARD 2","Phone","JAN 26, 2023 12:35:21 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","9##","PELISSIER","WARD 3","Phone","JAN 26, 2023 12:46:51 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","71##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JAN 26, 2023 01:11:32 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","MOY","WARD 4","Phone","JAN 26, 2023 02:07:24 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","19##","ONTARIO","WARD 4","Phone","JAN 26, 2023 02:14:22 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","87##","WYANDOTTE","WARD 6","Phone","MAR 03, 2023 09:06:29 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","ABBEY","WARD 6","Phone","JAN 26, 2023 02:38:13 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","ABBEY","WARD 6","Phone","JAN 26, 2023 03:11:19 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","26##","PILLETTE","WARD 5","Phone","JAN 26, 2023 03:18:01 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","68##","CHARLIE BROOKS","WARD 8","Phone","JAN 26, 2023 03:26:24 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","23##","WATERFORD","WARD 7","Phone","JAN 27, 2023 08:12:53 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","9##","ROSELAWN","WARD 1","Phone","JAN 27, 2023 08:14:20 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","2##","PRADO","WARD 6","Phone","JAN 27, 2023 08:36:45 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","37##","VAUGHAN","WARD 2","E-Mail","JAN 27, 2023 08:41:18 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","18##","TRAILWOOD","WARD 9","E-Mail","JAN 27, 2023 08:55:28 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","9##","PARTINGTON","WARD 2","Phone","JAN 27, 2023 09:07:52 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","2##","SHOREHAVEN WYND","WARD 6","Phone","JAN 27, 2023 09:33:17 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","OUELLETTE AVE & ERIE ST E","WARD 3","Phone","JAN 27, 2023 09:49:55 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","TECUMSEH RD E & HOWARD AVE","WARD 3","Phone","JAN 27, 2023 09:50:00 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","TECUMSEH RD E & RIVARD AVE","WARD 8","Phone","JAN 27, 2023 09:50:35 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","16##","TUMBLEWEED","WARD 1","Phone","JAN 27, 2023 09:57:46 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","ABBEY","WARD 6","Phone","JAN 27, 2023 10:01:19 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","KILDARE RD & BRANT ST","WARD 4","Phone","JAN 27, 2023 10:05:04 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","9##","HOMEDALE","WARD 6","Phone","JAN 27, 2023 10:17:50 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","22##","LILLIAN","WARD 4","Phone","JAN 27, 2023 10:28:17 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","3##","SHOREVIEW","WARD 7","E-Mail","JAN 27, 2023 10:31:41 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","5##","HILDEGARDE","WARD 10","Phone","JAN 26, 2023 03:34:57 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","TECUMSEH RD W & CALIFORNIA AVE","WARD 2","Phone","JAN 26, 2023 03:49:07 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","6##","ATKINSON","WARD 10","Phone","JAN 26, 2023 04:06:29 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","28##","BUTTERY","WARD 10","Citizen Mobile Apps","JAN 26, 2023 07:14:17 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","8##","MATTHEW BRADY","WARD 6","Phone","JAN 27, 2023 11:01:51 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","28##","MANGIN","WARD 10","Phone","JAN 27, 2023 11:14:36 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","9##","ST MARY'S","WARD 6","Phone","JAN 27, 2023 11:29:19 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","14##","SAGEBRUSH","WARD 1","Phone","JAN 27, 2023 12:00:10 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","22##","VICTORIA","WARD 3","Phone","JAN 27, 2023 12:36:58 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","23##","MELDRUM","WARD 5","Phone","JAN 27, 2023 01:09:34 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","3##","MATTHEW BRADY","WARD 6","Phone","JAN 27, 2023 01:35:58 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","4##","BELLE ISLE VIEW","WARD 6","Phone","JAN 27, 2023 02:20:51 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","ST LUKE","WARD 5","Citizen Mobile Apps","JAN 27, 2023 03:27:34 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","8##","HACIENDA","WARD 1","Phone","JAN 26, 2023 10:23:55 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","PILLETTE RD & ROSE ST","WARD 5","Phone","JAN 26, 2023 01:05:11 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","RICHMOND ST & DROUILLARD RD","WARD 5","Phone","FEB 03, 2023 09:04:53 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","WYANDOTTE ST E & LAUZON RD","WARD 6","Phone","FEB 03, 2023 09:05:21 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","DOMINION BLVD & WEST GRAND BLVD","WARD 1","E-Mail","FEB 03, 2023 01:18:00 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","RICHMOND ST & DROUILLARD RD","WARD 5","Phone","JAN 31, 2023 11:47:00 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","GLADSTONE","WARD 4","Citizen Mobile Apps","JAN 31, 2023 04:15:30 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","MOY","WARD 4","Citizen Mobile Apps","JAN 31, 2023 04:17:31 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","17##","SEYMOUR","WARD 9","Phone","JAN 27, 2023 11:37:22 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","37##","SHINGLECREEK","WARD 9","Citizen Mobile Apps","JAN 26, 2023 08:03:10 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","24##","FRANCOIS","WARD 5","Phone","JAN 26, 2023 08:08:20 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","27##","JACOB","WARD 10","Phone","JAN 26, 2023 08:08:30 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","90##","CONWAY","WARD 6","Phone","JAN 26, 2023 08:09:57 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","FRANCOIS CRT & ONTARIO ST","WARD 5","Phone","JAN 26, 2023 08:12:24 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","BELLE ISLE VIEW","WARD 6","Phone","JAN 26, 2023 08:14:41 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","14##","TOTTEN","WARD 10","Phone","JAN 26, 2023 08:20:53 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","12##","YPRES","WARD 4","Phone","JAN 26, 2023 08:21:46 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","VIRGINIA","WARD 6","Phone","JAN 26, 2023 08:30:40 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","FERRY ST & PITT ST W","WARD 3","Phone","FEB 06, 2023 11:49:31 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","25##","LLOYD GEORGE","WARD 8","Phone","MAR 10, 2023 03:03:13 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","4##","CITY HALL","WARD 3","Citizen Mobile Apps","MAR 30, 2023 11:49:28 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","LITTLE RIVER BLVD & FLORENCE AVE","WARD 7","Phone","MAR 08, 2023 09:47:27 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","4##","RIVERSIDE","WARD 3","Citizen Mobile Apps","MAR 04, 2023 09:08:29 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","22##","MAITLAND","WARD 7","Citizen Mobile Apps","MAR 04, 2023 10:08:56 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","UNIVERSITY","WARD 3","Citizen Mobile Apps","MAR 04, 2023 01:08:18 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","62##","HAWTHORNE","WARD 8","Citizen Mobile Apps","MAR 05, 2023 10:09:59 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","62##","HAWTHORNE","WARD 8","Citizen Mobile Apps","MAR 05, 2023 10:10:00 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","15##","FORD","WARD 8","E-Mail","MAR 06, 2023 08:56:41 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","OUELLETTE AVE & GILES BLVD E","WARD 3","E-Mail","MAR 06, 2023 09:40:10 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","11##","FLORENCE","WARD 7","E-Mail","MAR 06, 2023 10:13:43 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","10##","YPRES","WARD 4","E-Mail","MAR 06, 2023 10:24:35 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","13##","PELISSIER","WARD 3","Citizen Mobile Apps","MAR 06, 2023 11:52:30 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","TECUMSEH RD W & BRIDGE AVE","WARD 2","Phone","MAR 06, 2023 01:29:49 PM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance"," ","EC ROW ON","WARD 9","Phone","MAR 14, 2023 08:52:59 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","2##","LANGLOIS","WARD 4","Phone","MAR 14, 2023 09:24:26 AM"
"Snow Plowing & Salting Request","Contracts, Field Services & Maintenance","47##","RIVERSIDE","WARD 6","Phone","FEB 21, 2023 02:50:55 PM"
