"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Parks - Playground Issues","Parks Operations","4500","SOMME","WARD 5","Citizen Mobile Apps","JUL 25, 2025 07:32:31 PM"
"Parks - Playground Issues","Parks Operations","998","VILLAIRE","WARD 6","Citizen Mobile Apps","JUL 19, 2025 11:01:57 PM"
"Parks - Playground Issues","Parks Operations","1650","SENECA","WARD 4","Citizen Mobile Apps","AUG 02, 2025 04:07:30 PM"
"Parks - Playground Issues","Parks Operations","2710","LILLIAN","WARD 10","Citizen Mobile Apps","JUL 24, 2025 10:35:32 AM"
"Parks - Playground Issues","Parks Operations","3030","CONSERVATION","WARD 9","Citizen Mobile Apps","JUL 29, 2025 08:16:13 AM"
"Parks - Playground Issues","Parks Operations","3265","FOREST GLADE","WARD 7","Phone","JUL 29, 2025 03:16:40 PM"
"Parks - Playground Issues","Parks Operations","3940","CARMICHAEL","WARD 2","Citizen Mobile Apps","JUL 14, 2025 07:30:10 AM"
"Parks - Playground Issues","Parks Operations","3001","SEMINOLE","WARD 5","Citizen Mobile Apps","JUL 18, 2025 05:40:35 PM"
"Parks - Playground Issues","Parks Operations","3125","MARK","WARD 1","Phone","JUL 22, 2025 01:01:19 PM"
"Parks - Playground Issues","Parks Operations","3205","FOREST GLADE","WARD 7","Citizen Web Intake App","MAR 07, 2025 09:38:20 PM"
"Parks - Playground Issues","Parks Operations","3205","FOREST GLADE","WARD 7","Phone","MAR 10, 2025 09:09:23 AM"
"Parks - Playground Issues","Parks Operations","3265","FOREST GLADE","WARD 7","Phone","MAR 10, 2025 12:50:53 PM"
"Parks - Playground Issues","Parks Operations","3301","WOODLAND","WARD 1","Citizen Mobile Apps","MAR 10, 2025 12:52:38 PM"
"Parks - Playground Issues","Parks Operations","1889","NIAGARA","WARD 4","Citizen Mobile Apps","FEB 27, 2025 06:16:53 PM"
"Parks - Playground Issues","Parks Operations","4150","MALDEN","WARD 2","Citizen Mobile Apps","MAY 14, 2025 02:21:13 PM"
"Parks - Playground Issues","Parks Operations","11886","BOULDER","WARD 7","Citizen Mobile Apps","APR 27, 2025 05:41:14 PM"
"Parks - Playground Issues","Parks Operations","125","TECUMSEH","WARD 3","Phone","APR 25, 2025 12:30:18 PM"
"Parks - Playground Issues","Parks Operations","2401","PULFORD","WARD 1","Citizen Web Intake App","APR 24, 2025 06:02:28 PM"
"Parks - Playground Issues","Parks Operations","1761","KENORA","WARD 10","Phone","MAR 14, 2025 02:15:58 PM"
"Parks - Playground Issues","Parks Operations","4355","GOLDENWOOD","WARD 1","Phone","MAR 14, 2025 08:04:29 AM"
"Parks - Playground Issues","Parks Operations"," ","WEST GRAND","WARD 1","Citizen Mobile Apps","MAR 20, 2025 08:16:50 AM"
"Parks - Playground Issues","Parks Operations","1003","DAWSON","WARD 6","Phone","APR 23, 2025 12:57:21 PM"
"Parks - Playground Issues","Parks Operations","1003","DAWSON","WARD 6","Phone","APR 24, 2025 01:04:48 PM"
"Parks - Playground Issues","Parks Operations","2763","RIVARD","WARD 8","Phone","APR 17, 2025 03:34:56 PM"
"Parks - Playground Issues","Parks Operations","2539","CHANDLER","WARD 5","E-Mail","APR 22, 2025 08:27:11 AM"
"Parks - Playground Issues","Parks Operations","5099","COLBOURNE","WARD 8","Citizen Mobile Apps","APR 22, 2025 05:06:06 PM"
"Parks - Playground Issues","Parks Operations","9475","ESPLANADE","WARD 7","Citizen Web Intake App","APR 23, 2025 01:46:04 AM"
"Parks - Playground Issues","Parks Operations","2979","COLETTA","WARD 8","Phone","APR 15, 2025 02:06:25 PM"
"Parks - Playground Issues","Parks Operations","2600","YOUNGSTOWN","WARD 10","Citizen Mobile Apps","APR 01, 2025 03:25:18 PM"
"Parks - Playground Issues","Parks Operations","2539","CHANDLER","WARD 5","Citizen Mobile Apps","APR 11, 2025 04:14:42 PM"
"Parks - Playground Issues","Parks Operations","1198","HOMEDALE","WARD 6","Citizen Mobile Apps","MAY 10, 2025 02:47:12 PM"
"Parks - Playground Issues","Parks Operations","1644","SOUTHDALE","WARD 10","Phone","MAY 12, 2025 09:01:45 AM"
"Parks - Playground Issues","Parks Operations","1247","DROUILLARD","WARD 5","Phone","APR 16, 2025 09:35:55 AM"
"Parks - Playground Issues","Parks Operations","3205","FOREST GLADE","WARD 7","Citizen Web Intake App","MAR 06, 2025 09:21:14 PM"
"Parks - Playground Issues","Parks Operations","542","LAKEVIEW","WARD 7","Citizen Mobile Apps","MAR 19, 2025 08:59:39 PM"
"Parks - Playground Issues","Parks Operations","125","TECUMSEH","WARD 3","Phone","APR 28, 2025 10:38:31 AM"
"Parks - Playground Issues","Parks Operations"," ","RANKIN","WARD 10","Citizen Mobile Apps","MAR 25, 2025 03:52:01 PM"
"Parks - Playground Issues","Parks Operations","3945","MATCHETT","WARD 2","Citizen Mobile Apps","MAR 14, 2025 05:14:31 PM"
"Parks - Playground Issues","Parks Operations"," ","ST PAUL","WARD 6","Citizen Mobile Apps","APR 06, 2025 02:17:19 PM"
"Parks - Playground Issues","Parks Operations","1900","SEYMOUR","WARD 9","Phone","APR 04, 2025 11:13:30 AM"
"Parks - Playground Issues","Parks Operations","4355","GOLDENWOOD","WARD 1","Phone","MAR 10, 2025 09:52:46 AM"
"Parks - Playground Issues","Parks Operations","8890","CEDARVIEW","WARD 6","Citizen Mobile Apps","FEB 03, 2025 05:08:35 PM"
"Parks - Playground Issues","Parks Operations","4270","ALICE","WARD 5","Phone","APR 08, 2025 03:28:39 PM"
"Parks - Playground Issues","Parks Operations"," ","ST PAUL","WARD 6","Citizen Mobile Apps","APR 17, 2025 08:35:10 PM"
"Parks - Playground Issues","Parks Operations","6755","WYANDOTTE","WARD 6","Citizen Mobile Apps","APR 06, 2025 10:37:37 AM"
"Parks - Playground Issues","Parks Operations","4923","MILLOY","WARD 8","Citizen Mobile Apps","JUN 03, 2025 09:37:26 PM"
"Parks - Playground Issues","Parks Operations","1498","HALL","WARD 4","Citizen Mobile Apps","JUL 18, 2025 11:03:36 AM"
"Parks - Playground Issues","Parks Operations","3950","DUCHARME","WARD 9","Phone","JUL 14, 2025 11:10:38 AM"
"Parks - Playground Issues","Parks Operations","1250","LANGLOIS","WARD 4","Citizen Mobile Apps","JUL 03, 2025 08:07:46 PM"
"Parks - Playground Issues","Parks Operations","399","GILES","WARD 3","Citizen Mobile Apps","MAY 19, 2025 12:02:06 PM"
"Parks - Playground Issues","Parks Operations","2979","COLETTA","WARD 8","Phone","MAY 20, 2025 08:08:35 AM"
"Parks - Playground Issues","Parks Operations","125","TECUMSEH","WARD 3","E-Mail","JUL 07, 2025 11:49:18 AM"
"Parks - Playground Issues","Parks Operations"," ","DOUGALL","WARD 3","Citizen Mobile Apps","JUL 07, 2025 01:37:00 PM"
"Parks - Playground Issues","Parks Operations","200","RIVERSIDE","WARD 3","Citizen Mobile Apps","JUL 07, 2025 08:05:56 PM"
"Parks - Playground Issues","Parks Operations","828","CABANA","WARD 9","Citizen Mobile Apps","JUN 14, 2025 04:03:26 PM"
