Location: 4155 Ojibway Pkwy,,
Gauge: Lou Romano Water Reclamation Plant,,
DateTime,Daily Accumulation,Rainfall Total
1/29/2013 4:00,2.9,2.9
1/29/2013 7:00,4.6,1.7
1/29/2013 10:00,7.2,2.6
1/29/2013 13:00,8,0.8
1/29/2013 16:00,11.9,3.9
1/29/2013 19:00,12,0.1
1/29/2013 22:00,12.1,0.1
1/30/2013 1:00,0.9,0.9
1/30/2013 4:00,5.9,5
1/30/2013 7:00,6.2,0.3
1/30/2013 10:00,6.2,0
1/30/2013 13:00,6.2,0
1/30/2013 16:00,6.6,0.4
1/30/2013 19:00,7.3,0.7
1/30/2013 22:00,7.4,0.1
1/31/2013 1:00,0,0
1/31/2013 4:00,0,0
1/31/2013 7:00,0,0
1/31/2013 10:00,0,0
1/31/2013 13:00,0,0
1/31/2013 16:00,0,0
1/31/2013 19:00,0,0
1/31/2013 22:00,0.1,0.1
2/1/2013 1:00,0,0
2/1/2013 4:00,0,0
2/1/2013 7:00,0,0
2/1/2013 10:00,0,0
2/1/2013 13:00,0,0
2/1/2013 16:00,0,0
2/1/2013 19:00,0,0
2/1/2013 22:00,0,0
2/2/2013 1:00,0,0
2/2/2013 4:00,0,0
2/2/2013 7:00,0,0
2/2/2013 10:00,0,0
2/2/2013 13:00,0,0
2/2/2013 16:00,0.1,0.1
2/2/2013 19:00,0.1,0
2/2/2013 22:00,0.1,0
2/3/2013 1:00,0,0
2/3/2013 4:00,0,0
2/3/2013 7:00,0,0
2/3/2013 10:00,0,0
2/3/2013 13:00,0,0
2/3/2013 16:00,0,0
2/3/2013 19:00,0,0
2/3/2013 22:00,0,0
2/4/2013 1:00,0,0
2/4/2013 4:00,0,0
2/4/2013 7:00,0.3,0.3
2/4/2013 10:00,0.5,0.2
2/4/2013 13:00,0.5,0
2/4/2013 16:00,0.5,0
2/4/2013 19:00,0.5,0
2/4/2013 22:00,0.5,0
2/5/2013 1:00,0,0
2/5/2013 4:00,0,0
2/5/2013 7:00,0,0
2/5/2013 10:00,0,0
2/5/2013 13:00,0,0
2/5/2013 16:00,0,0
2/5/2013 19:00,0,0
2/5/2013 22:00,0,0
2/6/2013 1:00,0,0
2/6/2013 4:00,0,0
2/6/2013 7:00,0,0
2/6/2013 10:00,0,0
2/6/2013 13:00,0,0
2/6/2013 16:00,0,0
2/6/2013 19:00,0,0
2/6/2013 22:00,0,0
2/7/2013 1:00,0,0
2/7/2013 4:00,0,0
2/7/2013 7:00,0,0
2/7/2013 10:00,0,0
2/7/2013 13:00,0,0
2/7/2013 16:00,0,0
2/7/2013 19:00,0,0
2/7/2013 22:00,2,2
2/8/2013 1:00,2.7,2.7
2/8/2013 4:00,3,0.3
2/8/2013 7:00,3.7,0.7
2/8/2013 10:00,3.7,0
2/8/2013 13:00,3.7,0
2/8/2013 16:00,3.7,0
2/8/2013 19:00,3.7,0
2/8/2013 22:00,3.7,0
2/9/2013 1:00,0,0
2/9/2013 4:00,0,0
2/9/2013 7:00,0,0
2/9/2013 10:00,0,0
2/9/2013 13:00,0,0
2/9/2013 16:00,0,0
2/9/2013 19:00,0,0
2/9/2013 22:00,0,0
2/10/2013 1:00,0,0
2/10/2013 4:00,0,0
2/10/2013 7:00,0,0
2/10/2013 10:00,0,0
2/10/2013 13:00,0,0
2/10/2013 16:00,0,0
2/10/2013 19:00,1.2,1.2
2/10/2013 22:00,1.7,0.5
2/11/2013 1:00,0,0
2/11/2013 4:00,0,0
2/11/2013 7:00,0,0
2/11/2013 10:00,0,0
2/11/2013 13:00,0,0
2/11/2013 16:00,0,0
2/11/2013 19:00,0,0
2/11/2013 22:00,0,0
2/12/2013 1:00,0,0
2/12/2013 4:00,0,0
2/12/2013 7:00,0,0
2/12/2013 10:00,0,0
2/12/2013 13:00,0,0
2/12/2013 16:00,0,0
2/12/2013 19:00,0,0
2/12/2013 22:00,0,0
2/13/2013 1:00,0,0
2/13/2013 4:00,0,0
2/13/2013 7:00,0,0
2/13/2013 10:00,0,0
2/13/2013 13:00,0,0
2/13/2013 16:00,0,0
2/13/2013 19:00,0,0
2/13/2013 22:00,0,0
2/14/2013 1:00,0,0
2/14/2013 4:00,0,0
2/14/2013 7:00,0,0
2/14/2013 10:00,0.1,0.1
2/14/2013 13:00,0.3,0.2
2/14/2013 16:00,0.3,0
2/14/2013 19:00,0.3,0
2/14/2013 22:00,0.3,0
2/15/2013 1:00,0,0
2/15/2013 4:00,0,0
2/15/2013 7:00,0,0
2/15/2013 10:00,0,0
2/15/2013 13:00,0,0
2/15/2013 16:00,0,0
2/15/2013 19:00,0,0
2/15/2013 22:00,0,0
2/16/2013 1:00,0,0
2/16/2013 4:00,0,0
2/16/2013 7:00,0,0
2/16/2013 10:00,0,0
2/16/2013 13:00,1.7,1.7
2/16/2013 16:00,1.7,0
2/16/2013 19:00,1.7,0
2/16/2013 22:00,1.7,0
2/17/2013 1:00,0,0
2/17/2013 4:00,0,0
2/17/2013 7:00,0,0
2/17/2013 10:00,0,0
2/17/2013 13:00,0,0
2/17/2013 16:00,0,0
2/17/2013 19:00,0,0
2/17/2013 22:00,0,0
2/18/2013 1:00,0,0
2/18/2013 4:00,0,0
2/18/2013 7:00,0,0
2/18/2013 10:00,0,0
2/18/2013 13:00,0,0
2/18/2013 16:00,0,0
2/18/2013 19:00,0,0
2/18/2013 22:00,0.3,0.3
2/19/2013 1:00,1.7,1.7
2/19/2013 4:00,1.8,0.1
2/19/2013 7:00,1.8,0
2/19/2013 10:00,1.8,0
2/19/2013 13:00,1.8,0
2/19/2013 16:00,1.8,0
2/19/2013 19:00,1.8,0
2/19/2013 22:00,1.8,0
2/20/2013 1:00,0,0
2/20/2013 4:00,0,0
2/20/2013 7:00,0,0
2/20/2013 10:00,0,0
2/20/2013 13:00,0,0
2/20/2013 16:00,0,0
2/20/2013 19:00,0,0
2/20/2013 22:00,0,0
2/21/2013 1:00,0,0
2/21/2013 4:00,0,0
2/21/2013 7:00,0,0
2/21/2013 10:00,0,0
2/21/2013 13:00,0,0
2/21/2013 16:00,0,0
2/21/2013 19:00,0,0
2/21/2013 22:00,0,0
2/22/2013 1:00,0,0
2/22/2013 4:00,0.2,0.2
2/22/2013 7:00,3.5,3.3
2/22/2013 10:00,4.1,0.6
2/22/2013 13:00,4.1,0
2/22/2013 16:00,4.1,0
2/22/2013 19:00,4.1,0
2/22/2013 22:00,4.1,0
2/23/2013 1:00,0,0
2/23/2013 4:00,0,0
2/23/2013 7:00,0,0
2/23/2013 10:00,0,0
2/23/2013 13:00,0,0
2/23/2013 16:00,0,0
2/23/2013 19:00,0,0
2/23/2013 22:00,0,0
2/24/2013 1:00,0,0
2/24/2013 4:00,0,0
2/24/2013 7:00,0,0
2/24/2013 10:00,0,0
2/24/2013 13:00,0,0
2/24/2013 16:00,0,0
2/24/2013 19:00,0,0
2/24/2013 22:00,0,0
2/25/2013 1:00,0,0
2/25/2013 4:00,0,0
2/25/2013 7:00,0,0
2/25/2013 10:00,0,0
2/25/2013 13:00,0,0
2/25/2013 16:00,0,0
2/25/2013 19:00,0,0
2/25/2013 22:00,0,0
2/26/2013 1:00,0,0
2/26/2013 4:00,0,0
2/26/2013 7:00,0,0
2/26/2013 10:00,0.6,0.6
2/26/2013 13:00,10.5,9.9
2/26/2013 16:00,18.5,8
2/26/2013 19:00,25.6,7.1
2/26/2013 22:00,28.2,2.6
2/27/2013 1:00,1.9,1.9
2/27/2013 4:00,1.9,0
2/27/2013 7:00,1.9,0
2/27/2013 10:00,1.9,0
2/27/2013 13:00,2.9,1
2/27/2013 16:00,6.4,3.5
2/27/2013 19:00,6.5,0.1
2/27/2013 22:00,6.5,0
2/28/2013 1:00,0,0
2/28/2013 4:00,0.6,0.6
2/28/2013 7:00,0.9,0.3
2/28/2013 10:00,0.9,0
2/28/2013 13:00,0.9,0
2/28/2013 16:00,0.9,0
2/28/2013 19:00,0.9,0
2/28/2013 22:00,0.9,0
3/1/2013 1:00,0,0
3/1/2013 4:00,0,0
3/1/2013 7:00,0,0
3/1/2013 10:00,0,0
3/1/2013 13:00,0,0
3/1/2013 16:00,0,0
3/1/2013 19:00,0,0
3/1/2013 22:00,0,0
3/2/2013 1:00,0,0
3/2/2013 4:00,0,0
3/2/2013 7:00,0,0
3/2/2013 10:00,0,0
3/2/2013 13:00,0,0
3/2/2013 16:00,0,0
3/2/2013 19:00,0,0
3/2/2013 22:00,0,0
3/3/2013 1:00,0,0
3/3/2013 4:00,0,0
3/3/2013 7:00,0,0
3/3/2013 10:00,0,0
3/3/2013 13:00,0,0
3/3/2013 16:00,0,0
3/3/2013 19:00,0,0
3/3/2013 22:00,0,0
3/4/2013 1:00,0,0
3/4/2013 4:00,0,0
3/4/2013 7:00,0,0
3/4/2013 10:00,0,0
3/4/2013 13:00,0,0
3/4/2013 16:00,0,0
3/4/2013 19:00,0,0
3/4/2013 22:00,0,0
3/5/2013 1:00,0,0
3/5/2013 4:00,0,0
3/5/2013 7:00,0,0
3/5/2013 10:00,0,0
3/5/2013 13:00,0,0
3/5/2013 16:00,0,0
3/5/2013 19:00,0,0
3/5/2013 22:00,0,0
3/6/2013 1:00,0,0
3/6/2013 4:00,0,0
3/6/2013 7:00,0,0
3/6/2013 10:00,0,0
3/6/2013 13:00,0,0
3/6/2013 16:00,0,0
3/6/2013 19:00,0,0
3/6/2013 22:00,0,0
3/7/2013 1:00,0,0
3/7/2013 4:00,0,0
3/7/2013 7:00,0,0
3/7/2013 10:00,0,0
3/7/2013 13:00,0,0
3/7/2013 16:00,0,0
3/7/2013 19:00,0,0
3/7/2013 22:00,0,0
3/8/2013 1:00,0,0
3/8/2013 4:00,0,0
3/8/2013 7:00,0,0
3/8/2013 10:00,0,0
3/8/2013 13:00,0,0
3/8/2013 16:00,0,0
3/8/2013 19:00,0,0
3/8/2013 22:00,0,0
3/9/2013 1:00,0,0
3/9/2013 4:00,0,0
3/9/2013 7:00,0,0
3/9/2013 10:00,0,0
3/9/2013 13:00,0,0
3/9/2013 16:00,0,0
3/9/2013 19:00,0,0
3/9/2013 22:00,0,0
3/10/2013 1:00,0,0
3/10/2013 5:00,0,0
3/10/2013 8:00,0,0
3/10/2013 11:00,0,0
3/10/2013 14:00,0,0
3/10/2013 17:00,0,0
3/10/2013 20:00,0,0
3/10/2013 23:00,0,0
3/11/2013 2:00,0.1,0.1
3/11/2013 5:00,0.3,0.2
3/11/2013 8:00,0.3,0
3/11/2013 11:00,0.5,0.2
3/11/2013 14:00,4.4,3.9
3/11/2013 17:00,7.5,3.1
3/11/2013 20:00,7.5,0
3/11/2013 23:00,7.5,0
3/12/2013 2:00,0,0
3/12/2013 5:00,0,0
3/12/2013 8:00,0,0
3/12/2013 11:00,0,0
3/12/2013 14:00,0,0
3/12/2013 17:00,0,0
3/12/2013 20:00,0,0
3/12/2013 23:00,0,0
3/13/2013 2:00,0,0
3/13/2013 5:00,0,0
3/13/2013 8:00,0,0
3/13/2013 11:00,0,0
3/13/2013 14:00,0,0
3/13/2013 17:00,0,0
3/13/2013 20:00,0,0
3/13/2013 23:00,0,0
3/14/2013 2:00,0,0
3/14/2013 5:00,0,0
3/14/2013 8:00,0,0
3/14/2013 11:00,0,0
3/14/2013 14:00,0,0
3/14/2013 17:00,0,0
3/14/2013 20:00,0,0
3/14/2013 23:00,0,0
3/15/2013 2:00,0,0
3/15/2013 5:00,0,0
3/15/2013 8:00,0,0
3/15/2013 11:00,0,0
3/15/2013 14:00,0,0
3/15/2013 17:00,0.2,0.2
3/15/2013 20:00,0.3,0.1
3/15/2013 23:00,0.3,0
3/16/2013 2:00,1,1
3/16/2013 5:00,2,1
3/16/2013 8:00,2.3,0.3
3/16/2013 11:00,2.3,0
3/16/2013 14:00,2.3,0
3/16/2013 17:00,2.3,0
3/16/2013 20:00,2.3,0
3/16/2013 23:00,2.3,0
3/17/2013 2:00,0,0
3/17/2013 5:00,0,0
3/17/2013 8:00,0,0
3/17/2013 11:00,0,0
3/17/2013 14:00,0,0
3/17/2013 17:00,0,0
3/17/2013 20:00,0,0
3/17/2013 23:00,0,0
3/18/2013 2:00,0,0
3/18/2013 5:00,0,0
3/18/2013 8:00,0,0
3/18/2013 11:00,0,0
3/18/2013 14:00,0.2,0.2
3/18/2013 17:00,0.8,0.6
3/18/2013 20:00,0.8,0
3/18/2013 23:00,0.8,0
3/19/2013 2:00,0,0
3/19/2013 5:00,0,0
3/19/2013 8:00,0,0
3/19/2013 11:00,0,0
3/19/2013 14:00,0,0
3/19/2013 17:00,0,0
3/19/2013 20:00,0,0
3/19/2013 23:00,0,0
3/20/2013 2:00,0,0
3/20/2013 5:00,0,0
3/20/2013 8:00,0,0
3/20/2013 11:00,0,0
3/20/2013 14:00,0,0
3/20/2013 17:00,0,0
3/20/2013 20:00,0,0
3/20/2013 23:00,0,0
3/21/2013 2:00,0,0
3/21/2013 5:00,0,0
3/21/2013 8:00,0,0
3/21/2013 11:00,0,0
3/21/2013 14:00,0,0
3/21/2013 17:00,0,0
3/21/2013 20:00,0,0
3/21/2013 23:00,0,0
3/22/2013 2:00,0,0
3/22/2013 5:00,0,0
3/22/2013 8:00,0,0
3/22/2013 11:00,0,0
3/22/2013 14:00,0,0
3/22/2013 17:00,0,0
3/22/2013 20:00,0,0
3/22/2013 23:00,0,0
3/23/2013 2:00,0,0
3/23/2013 5:00,0,0
3/23/2013 8:00,0,0
3/23/2013 11:00,0,0
3/23/2013 14:00,0,0
3/23/2013 17:00,0,0
3/23/2013 20:00,0,0
3/23/2013 23:00,0,0
3/24/2013 2:00,0,0
3/24/2013 5:00,0,0
3/24/2013 8:00,0,0
3/24/2013 11:00,0,0
3/24/2013 14:00,0,0
3/24/2013 17:00,0,0
3/24/2013 20:00,0,0
3/24/2013 23:00,0,0
3/25/2013 2:00,0,0
3/25/2013 5:00,0.3,0.3
3/25/2013 8:00,0.4,0.1
3/25/2013 11:00,0.6,0.2
3/25/2013 14:00,0.6,0
3/25/2013 17:00,0.6,0
3/25/2013 20:00,0.6,0
3/25/2013 23:00,0.6,0
3/26/2013 2:00,0,0
3/26/2013 5:00,0,0
3/26/2013 8:00,0,0
3/26/2013 11:00,0,0
3/26/2013 14:00,0,0
3/26/2013 17:00,0,0
3/26/2013 20:00,0,0
3/26/2013 23:00,0,0
3/27/2013 2:00,0,0
3/27/2013 5:00,0,0
3/27/2013 8:00,0,0
3/27/2013 11:00,0,0
3/27/2013 14:00,0,0
3/27/2013 17:00,0,0
3/27/2013 20:00,0,0
3/27/2013 23:00,0,0
3/28/2013 2:00,0,0
3/28/2013 5:00,0,0
3/28/2013 8:00,0,0
3/28/2013 11:00,0,0
3/28/2013 14:00,0,0
3/28/2013 17:00,0,0
3/28/2013 20:00,0,0
3/28/2013 23:00,0,0
3/29/2013 2:00,0,0
3/29/2013 5:00,0,0
3/29/2013 8:00,0,0
3/29/2013 11:00,0,0
3/29/2013 14:00,0,0
3/29/2013 17:00,0,0
3/29/2013 20:00,0,0
3/29/2013 23:00,0,0
3/30/2013 2:00,0,0
3/30/2013 5:00,0,0
3/30/2013 8:00,0,0
3/30/2013 11:00,0,0
3/30/2013 14:00,0,0
3/30/2013 17:00,0,0
3/30/2013 20:00,0,0
3/30/2013 23:00,0,0
3/31/2013 2:00,0,0
3/31/2013 5:00,0,0
3/31/2013 8:00,0.2,0.2
3/31/2013 11:00,0.3,0.1
3/31/2013 14:00,0.3,0
3/31/2013 17:00,0.3,0
3/31/2013 20:00,0.3,0
3/31/2013 23:00,0.3,0
4/1/2013 2:00,0,0
4/1/2013 5:00,0,0
4/1/2013 8:00,0,0
4/1/2013 11:00,0,0
4/1/2013 14:00,0,0
4/1/2013 17:00,0,0
4/1/2013 20:00,0,0
4/1/2013 23:00,0,0
4/2/2013 2:00,0,0
4/2/2013 5:00,0,0
4/2/2013 8:00,0,0
4/2/2013 11:00,0,0
4/2/2013 14:00,0,0
4/2/2013 17:00,0,0
4/2/2013 20:00,0,0
4/2/2013 23:00,0,0
4/3/2013 2:00,0,0
4/3/2013 5:00,0,0
4/3/2013 8:00,0,0
4/3/2013 11:00,0,0
4/3/2013 14:00,0,0
4/3/2013 17:00,0,0
4/3/2013 20:00,0,0
4/3/2013 23:00,0,0
4/4/2013 2:00,0,0
4/4/2013 5:00,0,0
4/4/2013 8:00,0,0
4/4/2013 11:00,0,0
4/4/2013 14:00,0,0
4/4/2013 17:00,0,0
4/4/2013 20:00,0,0
4/4/2013 23:00,0,0
4/5/2013 2:00,0,0
4/5/2013 5:00,0,0
4/5/2013 8:00,0,0
4/5/2013 11:00,0,0
4/5/2013 14:00,0,0
4/5/2013 17:00,0,0
4/5/2013 20:00,0,0
4/5/2013 23:00,0,0
4/6/2013 2:00,0,0
4/6/2013 5:00,0,0
4/6/2013 8:00,0,0
4/6/2013 11:00,0,0
4/6/2013 14:00,0,0
4/6/2013 17:00,0,0
4/6/2013 20:00,0,0
4/6/2013 23:00,0,0
4/7/2013 2:00,0,0
4/7/2013 5:00,0,0
4/7/2013 8:00,0,0
4/7/2013 11:00,0,0
4/7/2013 14:00,0,0
4/7/2013 17:00,0,0
4/7/2013 20:00,0,0
4/7/2013 23:00,0,0
4/8/2013 2:00,0,0
4/8/2013 5:00,0,0
4/8/2013 8:00,0,0
4/8/2013 11:00,0.1,0.1
4/8/2013 14:00,2.3,2.2
4/8/2013 17:00,2.3,0
4/8/2013 20:00,2.3,0
4/8/2013 23:00,2.3,0
4/9/2013 2:00,0,0
4/9/2013 5:00,0,0
4/9/2013 8:00,0,0
4/9/2013 11:00,0,0
4/9/2013 14:00,0,0
4/9/2013 17:00,0.2,0.2
4/9/2013 20:00,0.2,0
4/9/2013 23:00,0.2,0
4/10/2013 2:00,0,0
4/10/2013 5:00,0.2,0.2
4/10/2013 8:00,0.2,0
4/10/2013 11:00,1.9,1.7
4/10/2013 14:00,3.9,2
4/10/2013 17:00,4.8,0.9
4/10/2013 20:00,4.8,0
4/10/2013 23:00,4.8,0
4/11/2013 2:00,5.3,5.3
4/11/2013 5:00,27.1,21.8
4/11/2013 8:00,27.3,0.2
4/11/2013 11:00,27.4,0.1
4/11/2013 14:00,28,0.6
4/11/2013 17:00,28.6,0.6
4/11/2013 20:00,33.2,4.6
4/11/2013 23:00,38.4,5.2
4/12/2013 2:00,4.5,4.5
4/12/2013 5:00,7.8,3.3
4/12/2013 8:00,7.8,0
4/12/2013 11:00,7.8,0
4/12/2013 14:00,7.8,0
4/12/2013 17:00,7.8,0
4/12/2013 20:00,7.8,0
4/12/2013 23:00,7.8,0
4/13/2013 2:00,0.3,0.3
4/13/2013 5:00,0.3,0
4/13/2013 8:00,0.3,0
4/13/2013 11:00,0.3,0
4/13/2013 14:00,0.3,0
4/13/2013 17:00,0.3,0
4/13/2013 20:00,0.3,0
4/13/2013 23:00,0.3,0
4/14/2013 2:00,0,0
4/14/2013 5:00,0,0
4/14/2013 8:00,0,0
4/14/2013 11:00,0,0
4/14/2013 14:00,0.1,0.1
4/14/2013 17:00,0.1,0
4/14/2013 20:00,0.1,0
4/14/2013 23:00,0.1,0
4/15/2013 2:00,0,0
4/15/2013 5:00,0,0
4/15/2013 8:00,0,0
4/15/2013 11:00,0,0
4/15/2013 14:00,0,0
4/15/2013 17:00,0,0
4/15/2013 20:00,0,0
4/15/2013 23:00,0,0
4/16/2013 2:00,0,0
4/16/2013 5:00,5.3,5.3
4/16/2013 8:00,7.9,2.6
4/16/2013 11:00,7.9,0
4/16/2013 14:00,7.9,0
4/16/2013 17:00,7.9,0
4/16/2013 20:00,7.9,0
4/16/2013 23:00,7.9,0
4/17/2013 2:00,0,0
4/17/2013 5:00,0,0
4/17/2013 8:00,0,0
4/17/2013 11:00,0,0
4/17/2013 14:00,0,0
4/17/2013 17:00,0.3,0.3
4/17/2013 20:00,1.3,1
4/17/2013 23:00,10.5,9.2
4/18/2013 2:00,0,0
4/18/2013 5:00,0,0
4/18/2013 8:00,0,0
4/18/2013 11:00,0,0
4/18/2013 14:00,2.6,2.6
4/18/2013 17:00,9.9,7.3
4/18/2013 20:00,15.5,5.6
4/18/2013 23:00,15.5,0
4/19/2013 2:00,1.1,1.1
4/19/2013 5:00,1.7,0.6
4/19/2013 8:00,2.5,0.8
4/19/2013 11:00,2.5,0
4/19/2013 14:00,2.5,0
4/19/2013 17:00,2.5,0
4/19/2013 20:00,2.5,0
4/19/2013 23:00,2.5,0
4/20/2013 2:00,0.1,0.1
4/20/2013 5:00,0.1,0
4/20/2013 8:00,0.1,0
4/20/2013 11:00,0.1,0
4/20/2013 14:00,0.1,0
4/20/2013 17:00,0.1,0
4/20/2013 20:00,0.1,0
4/20/2013 23:00,0.1,0
4/21/2013 2:00,0,0
4/21/2013 5:00,0,0
