"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Fence / Hedge Concerns","Inspections","42##","IRMA","WARD 9","Phone","MAY 10, 2023 02:16:59 PM"
"Fence / Hedge Concerns","Inspections","98##","LYNNGROVE","WARD 7","Phone","MAY 09, 2023 10:37:26 AM"
"Fence / Hedge Concerns","Inspections","15##","GLADSTONE","WARD 4","Phone","JUN 13, 2023 09:33:14 AM"
"Fence / Hedge Concerns","Inspections","2##","WATSON","WARD 6","Phone","MAR 28, 2023 10:37:57 AM"
"Fence / Hedge Concerns","Inspections","34##","GLENWOOD","WARD 1","Phone","MAY 16, 2023 10:47:02 AM"
"Fence / Hedge Concerns","Inspections","25##","ELLROSE","WARD 5","Phone","APR 12, 2023 03:54:21 PM"
"Fence / Hedge Concerns","Inspections","12##","AUBIN","WARD 5","Phone","APR 19, 2023 03:58:27 PM"
"Fence / Hedge Concerns","Inspections","10##","ST LOUIS","WARD 6","Citizen Mobile Apps","MAY 12, 2023 12:08:09 PM"
"Fence / Hedge Concerns","Inspections","6##","GRAND MARAIS","WARD 10","Phone","MAY 31, 2023 09:54:24 AM"
"Fence / Hedge Concerns","Inspections","27##","VIRGINIA PARK","WARD 10","Phone","JUN 01, 2023 08:21:27 AM"
"Fence / Hedge Concerns","Inspections","6##","PARENT","WARD 4","E-Mail","JUN 06, 2023 02:22:03 PM"
"Fence / Hedge Concerns","Inspections","11##","ALEXANDRA","WARD 10","Phone","MAY 05, 2023 09:38:10 AM"
"Fence / Hedge Concerns","Inspections","94##","RYERSON","WARD 7","E-Mail","MAY 25, 2023 11:48:25 AM"
"Fence / Hedge Concerns","Inspections","43##","WYANDOTTE","WARD 5","Phone","MAY 25, 2023 01:04:02 PM"
"Fence / Hedge Concerns","Inspections","10##","ST LOUIS","WARD 6","Phone","MAY 26, 2023 03:58:28 PM"
"Fence / Hedge Concerns","Inspections","8##","FRANCOIS","WARD 5","Phone","MAY 24, 2023 03:03:35 PM"
"Fence / Hedge Concerns","Inspections","8##","HANNA","WARD 4","Citizen Mobile Apps","MAY 31, 2023 10:53:23 AM"
"Fence / Hedge Concerns","Inspections","12##","MOY","WARD 4","Citizen Mobile Apps","MAR 14, 2023 03:21:05 PM"
"Fence / Hedge Concerns","Inspections","13##","CENTRAL","WARD 5","Phone","APR 26, 2023 12:05:29 PM"
"Fence / Hedge Concerns","Inspections","2##","VILLAIRE","WARD 6","Phone","MAY 26, 2023 12:25:14 PM"
"Fence / Hedge Concerns","Inspections","10##","COPELAND","WARD 7","Phone","MAY 08, 2023 10:56:23 AM"
"Fence / Hedge Concerns","Inspections","38##","BLISS","WARD 9","Phone","FEB 15, 2023 02:19:26 PM"
"Fence / Hedge Concerns","Inspections","4##","ELLIOTT","WARD 3","Citizen Mobile Apps","APR 18, 2023 11:07:51 AM"
"Fence / Hedge Concerns","Inspections","28##","DANDURAND","WARD 10","Phone","APR 12, 2023 10:45:04 AM"
"Fence / Hedge Concerns","Inspections","18##","GRAND MARAIS","WARD 10","Phone","APR 05, 2023 02:40:58 PM"
"Fence / Hedge Concerns","Inspections","14##","RIVERSIDE","WARD 4","Phone","APR 26, 2023 04:02:11 PM"
"Fence / Hedge Concerns","Inspections","6##","CHARLOTTE","WARD 10","Phone","APR 13, 2023 08:16:10 AM"
"Fence / Hedge Concerns","Inspections","11##","MONMOUTH","WARD 4","Phone","MAY 04, 2023 11:36:55 AM"
"Fence / Hedge Concerns","Inspections","2##","WATSON","WARD 6","Phone","APR 25, 2023 08:53:11 AM"
"Fence / Hedge Concerns","Inspections","11##","MONMOUTH","WARD 4","Phone","MAY 03, 2023 11:30:36 AM"
"Fence / Hedge Concerns","Inspections","15##","CHURCH","WARD 3","Phone","MAR 15, 2023 10:17:08 AM"
"Fence / Hedge Concerns","Inspections","15##","LANGLOIS","WARD 4","Phone","APR 14, 2023 12:59:54 PM"
"Fence / Hedge Concerns","Inspections","25##","ALEXIS","WARD 5","Phone","APR 17, 2023 08:36:44 AM"
"Fence / Hedge Concerns","Inspections","8##","ST ROSE","WARD 6","Phone","MAR 15, 2023 12:55:05 PM"
"Fence / Hedge Concerns","Inspections","15##","GEORGE","WARD 5","Phone","MAR 22, 2023 11:49:28 AM"
"Fence / Hedge Concerns","Inspections","15##","YORK","WARD 3","Phone","FEB 28, 2023 10:09:03 AM"
"Fence / Hedge Concerns","Inspections","2##","CAMERON","WARD 2","Phone","APR 21, 2023 10:49:15 AM"
"Fence / Hedge Concerns","Inspections","14##","PIERRE","WARD 4","Phone","MAY 04, 2023 11:09:21 AM"
"Fence / Hedge Concerns","Inspections","84##","RIVERSIDE","WARD 6","Phone","MAR 24, 2023 01:06:49 PM"
"Fence / Hedge Concerns","Inspections","16##","WESTCOTT","WARD 5","E-Mail","MAR 13, 2023 11:13:57 AM"
"Fence / Hedge Concerns","Inspections","38##","MAGUIRE","WARD 9","Phone","MAR 29, 2023 11:21:04 AM"
"Fence / Hedge Concerns","Inspections","49##","REGINALD","WARD 8","E-Mail","MAR 27, 2023 11:27:48 AM"
"Fence / Hedge Concerns","Inspections","7##","DONJON","WARD 1","Phone","APR 03, 2023 02:41:11 PM"
"Fence / Hedge Concerns","Inspections","21##","LONGFELLOW","WARD 10","Phone","APR 04, 2023 11:34:21 AM"
"Fence / Hedge Concerns","Inspections","36##","BIRCH","WARD 2","Phone","JUL 04, 2023 11:12:02 AM"
"Fence / Hedge Concerns","Inspections","13##","HALL","WARD 4","Phone","JUL 25, 2023 11:52:18 AM"
"Fence / Hedge Concerns","Inspections","14##","ARMANDA","WARD 1","Phone","JUL 26, 2023 11:45:39 AM"
"Fence / Hedge Concerns","Inspections","17##","HALL","WARD 4","Phone","AUG 09, 2023 02:11:44 PM"
"Fence / Hedge Concerns","Inspections","11##","MCDOUGALL","WARD 3","Citizen Mobile Apps","AUG 21, 2023 01:44:54 PM"
"Fence / Hedge Concerns","Inspections","18##","HARTFORD","WARD 10","Phone","AUG 09, 2023 10:15:50 AM"
"Fence / Hedge Concerns","Inspections","36##","STEPHANIE","WARD 9","Phone","AUG 25, 2023 03:39:37 PM"
"Fence / Hedge Concerns","Inspections","17##","CURRY","WARD 10","Phone","AUG 28, 2023 12:46:37 PM"
"Fence / Hedge Concerns","Inspections","7##","MOY","WARD 4","E-Mail","AUG 29, 2023 01:16:07 PM"
"Fence / Hedge Concerns","Inspections","22##","JANETTE","WARD 3","Phone","JUN 29, 2023 12:53:53 PM"
"Fence / Hedge Concerns","Inspections","8##","ELM","WARD 3","Phone","JUL 04, 2023 11:08:21 AM"
"Fence / Hedge Concerns","Inspections","40##","CHURCHILL","WARD 1","Phone","JUL 05, 2023 09:21:25 AM"
"Fence / Hedge Concerns","Inspections","24##","MCKAY","WARD 10","Phone","JUL 20, 2023 01:27:42 PM"
"Fence / Hedge Concerns","Inspections","15##","ST CLAIR","WARD 10","Phone","JUL 27, 2023 11:57:54 AM"
"Fence / Hedge Concerns","Inspections","22##","HOWARD","WARD 4","Phone","AUG 15, 2023 12:23:34 PM"
"Fence / Hedge Concerns","Inspections","55##","EMPRESS","WARD 8","Phone","SEP 01, 2023 10:39:35 AM"
"Fence / Hedge Concerns","Inspections","13##","HICKORY","WARD 5","Phone","SEP 01, 2023 09:54:00 AM"
"Fence / Hedge Concerns","Inspections","86##","WYANDOTTE","WARD 6","Phone","SEP 01, 2023 10:32:02 AM"
"Fence / Hedge Concerns","Inspections","42##","ROSELAND","WARD 1","Phone","MAY 01, 2023 09:21:00 AM"
"Fence / Hedge Concerns","Inspections","17##","LONGFELLOW","WARD 10","Phone","JUN 13, 2023 08:55:37 AM"
"Fence / Hedge Concerns","Inspections","17##","SOUTH CAMERON","WARD 10","Phone","JUN 13, 2023 08:57:55 AM"
"Fence / Hedge Concerns","Inspections","1##","TECUMSEH","WARD 3","Phone","JUN 15, 2023 11:58:14 AM"
"Fence / Hedge Concerns","Inspections","11##","DOUGALL","WARD 3","Phone","JUN 19, 2023 11:40:00 AM"
"Fence / Hedge Concerns","Inspections","6##","PARENT","WARD 4","Phone","JUL 24, 2023 09:33:50 AM"
"Fence / Hedge Concerns","Inspections","6##","CAPITOL","WARD 10","Phone","JUL 24, 2023 10:12:04 AM"
"Fence / Hedge Concerns","Inspections","118##","SAVANNA","WARD 7","Citizen Mobile Apps","JUL 24, 2023 12:55:06 PM"
"Fence / Hedge Concerns","Inspections","15##","BUCKINGHAM","WARD 8","Phone","AUG 03, 2023 11:14:46 AM"
"Fence / Hedge Concerns","Inspections","9##","ST MARY'S","WARD 6","Phone","JUL 12, 2023 02:58:44 PM"
"Fence / Hedge Concerns","Inspections","8##","LINCOLN","WARD 4","Phone","JUN 20, 2023 03:28:38 PM"
"Fence / Hedge Concerns","Inspections","29##","METCALFE","WARD 5","Phone","JUL 13, 2023 02:45:56 PM"
"Fence / Hedge Concerns","Inspections","4##","CHURCH","WARD 3","Phone","JUL 13, 2023 03:20:44 PM"
"Fence / Hedge Concerns","Inspections","55##","CORONATION","WARD 8","Phone","JUN 29, 2023 09:54:03 AM"
"Fence / Hedge Concerns","Inspections","6##","MERCER","WARD 3","Phone","JUL 19, 2023 03:15:23 PM"
"Fence / Hedge Concerns","Inspections","5##","STANLEY","WARD 10","Phone","JUN 05, 2023 08:19:30 AM"
"Fence / Hedge Concerns","Inspections","23##","ALEXIS","WARD 5","Phone","JUN 26, 2023 08:14:12 AM"
"Fence / Hedge Concerns","Inspections","6##","PARENT","WARD 4","Phone","JUL 24, 2023 02:17:31 PM"
"Fence / Hedge Concerns","Inspections","25##","ELLROSE","WARD 5","Phone","AUG 10, 2023 01:40:11 PM"
"Fence / Hedge Concerns","Inspections","40##","SEMINOLE","WARD 5","Phone","SEP 05, 2023 12:45:06 PM"
"Fence / Hedge Concerns","Inspections","44##","RIVERSIDE","WARD 5","Phone","AUG 14, 2023 12:14:32 PM"
"Fence / Hedge Concerns","Inspections","25##","ELLROSE","WARD 5","Phone","AUG 15, 2023 03:08:38 PM"
"Fence / Hedge Concerns","Inspections","14##","NORTHWOOD","WARD 10","Phone","SEP 06, 2023 12:42:49 PM"
"Fence / Hedge Concerns","Inspections","30##","DOMINION","WARD 1","Phone","AUG 08, 2023 12:02:15 PM"
"Fence / Hedge Concerns","Inspections","8##","CAMPBELL","WARD 2","Phone","SEP 06, 2023 12:51:48 PM"
"Fence / Hedge Concerns","Inspections","34##","WYANDOTTE","WARD 5","Phone","AUG 23, 2023 03:59:50 PM"
"Fence / Hedge Concerns","Inspections","32##","BLISS","WARD 9","Phone","AUG 04, 2023 01:20:28 PM"
"Fence / Hedge Concerns","Inspections","7##","PARENT","WARD 4","Phone","JUN 12, 2023 01:39:30 PM"
"Fence / Hedge Concerns","Inspections","5##","JANETTE","WARD 3","Phone","JUN 27, 2023 12:02:33 PM"
"Fence / Hedge Concerns","Inspections"," ","ESDRAS","WARD 6","E-Mail","JUL 28, 2023 08:54:02 AM"
"Fence / Hedge Concerns","Inspections","18##","JANE","WARD 9","Phone","AUG 04, 2023 10:25:52 AM"
"Fence / Hedge Concerns","Inspections","16##","PARTINGTON","WARD 10","Phone","AUG 01, 2023 08:38:17 AM"
"Fence / Hedge Concerns","Inspections","29##","PETER","WARD 2","Phone","JUL 24, 2023 03:03:06 PM"
"Fence / Hedge Concerns","Inspections","22##","CHURCH","WARD 3","Phone","AUG 01, 2023 10:04:52 AM"
"Fence / Hedge Concerns","Inspections","8##","BRUCE","WARD 3","Phone","JUL 27, 2023 02:05:37 PM"
"Fence / Hedge Concerns","Inspections","13##","JOSEPHINE","WARD 2","Phone","JUL 28, 2023 10:34:19 AM"
"Fence / Hedge Concerns","Inspections","14##","YORK","WARD 3","Phone","JUL 31, 2023 12:54:01 PM"
"Fence / Hedge Concerns","Inspections","9##","THOMPSON","WARD 6","Phone","JUN 23, 2023 01:42:34 PM"
"Fence / Hedge Concerns","Inspections","8##","CURRY","WARD 2","Phone","JUL 22, 2023 10:50:07 AM"
"Fence / Hedge Concerns","Inspections","10##","COPELAND","WARD 7","Phone","JUN 22, 2023 11:40:18 AM"
"Fence / Hedge Concerns","Inspections","95##","TECUMSEH","WARD 7","Phone","AUG 30, 2023 11:43:48 AM"
"Fence / Hedge Concerns","Inspections","8##","BRUCE","WARD 3","Text","JUN 30, 2023 11:44:25 AM"
"Fence / Hedge Concerns","Inspections","46##","LANDOR","WARD 1","Phone","JUL 04, 2023 10:36:33 AM"
"Fence / Hedge Concerns","Inspections","6##","ST JOSEPH","WARD 2","Phone","JAN 06, 2023 12:19:23 PM"
"Fence / Hedge Concerns","Inspections","22##","HIGHLAND","WARD 3","Phone","JUN 15, 2023 03:52:52 PM"
"Fence / Hedge Concerns","Inspections","31##","LONGFELLOW","WARD 1","Phone","JUN 16, 2023 09:40:46 AM"
"Fence / Hedge Concerns","Inspections","7##","WINDSOR","WARD 3","Phone","JUN 22, 2023 03:52:26 PM"
"Fence / Hedge Concerns","Inspections","6##","MERCER","WARD 3","Phone","JUL 19, 2023 03:13:33 PM"
"Fence / Hedge Concerns","Inspections","11##","RANKIN","WARD 2","Phone","AUG 17, 2023 10:47:38 AM"
"Fence / Hedge Concerns","Inspections","30##","GRANDVIEW","WARD 8","Phone","AUG 15, 2023 01:13:42 PM"
"Fence / Hedge Concerns","Inspections","11##","LAUZON","WARD 6","Phone","AUG 15, 2023 12:04:32 PM"
"Fence / Hedge Concerns","Inspections","17##","WINDERMERE","WARD 4","Citizen Mobile Apps","MAR 28, 2023 09:40:54 AM"
"Fence / Hedge Concerns","Inspections","8##","CHATHAM","WARD 4","Phone","MAY 05, 2023 02:25:28 PM"
"Fence / Hedge Concerns","Inspections","13##","JOSEPHINE","WARD 2","Phone","JUN 05, 2023 12:37:01 PM"
"Fence / Hedge Concerns","Inspections","9##","THOMPSON","WARD 6","Phone","JUN 23, 2023 01:44:04 PM"
"Fence / Hedge Concerns","Inspections","40##","CHURCHILL","WARD 1","Phone","JUL 05, 2023 09:23:27 AM"
"Fence / Hedge Concerns","Inspections","6##","PARENT","WARD 4","E-Mail","JUL 05, 2023 01:14:49 PM"
"Fence / Hedge Concerns","Inspections","10##","WINDSOR","WARD 3","Phone","JUL 05, 2023 01:56:58 PM"
"Fence / Hedge Concerns","Inspections","6##","PARENT","WARD 4","Phone","JUL 05, 2023 03:07:47 PM"
"Fence / Hedge Concerns","Inspections","9##","VILLAIRE","WARD 6","Phone","JUL 11, 2023 11:33:18 AM"
"Fence / Hedge Concerns","Inspections","5##","ASSUMPTION","WARD 3","Phone","JUL 10, 2023 11:43:10 AM"
"Fence / Hedge Concerns","Inspections","15##","PARTINGTON","WARD 10","Phone","JUN 13, 2023 01:01:24 PM"
"Fence / Hedge Concerns","Inspections","5##","DOUGALL","WARD 3","Phone","AUG 14, 2023 02:49:27 PM"
"Fence / Hedge Concerns","Inspections","9##","JOSEPHINE","WARD 2","Phone","JUL 18, 2023 01:36:32 PM"
"Fence / Hedge Concerns","Inspections","1##","CURRY","WARD 2","Phone","AUG 08, 2023 01:49:38 PM"
"Fence / Hedge Concerns","Inspections","108##","MULBERRY","WARD 7","Phone","JUN 09, 2023 08:36:59 AM"
"Fence / Hedge Concerns","Inspections","9##","ST MARY'S","WARD 6","Phone","JUN 13, 2023 09:28:58 AM"
"Fence / Hedge Concerns","Inspections","36##","WILDWOOD","WARD 7","Phone","JUN 19, 2023 01:58:50 PM"
"Fence / Hedge Concerns","Inspections","15##","CHURCH","WARD 3","Phone","AUG 15, 2023 12:39:42 PM"
"Fence / Hedge Concerns","Inspections","8##","LAKE SHORE","WARD 1","Phone","JUN 16, 2023 09:00:17 AM"
"Fence / Hedge Concerns","Inspections","14##","ALBERT","WARD 5","Phone","MAY 30, 2023 02:54:50 PM"
"Fence / Hedge Concerns","Inspections","9##","FORD","WARD 6","Phone","JUN 26, 2023 11:56:24 AM"
